Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000141698,NT5C3B,66,0.22907,82,0.58983,82,0.68319,36,-0.7056,36,-0.7159,47,-0.2966,54,-0.1031,33,-0.8509,53,-0.1126
ENSG00000131473,ACLY,484,1.53816,163,-0.3044,418,1.54414,92,-1.1925,68,-1.6377,97,-1.1136,76,-1.4683,88,-1.2464,77,-1.4604
ENSG00000173786,CNP,117,-2.3351,249,-1.2123,160,-1.9950,3088,3.56149,487,-0.1758,379,-0.5688,160,-1.8726,139,-2.0821,500,-0.1332
ENSG00000168259,DNAJC7,104,0.04498,110,0.12901,129,0.44691,64,-0.7185,65,-0.6961,134,0.45424,102,0.00385,96,-0.0951,82,-0.3410
ENSG00000108773,KAT2A,15,-1.5867,67,0.76563,65,0.82674,30,-0.5267,30,-0.5022,40,-0.0848,27,-0.6681,38,-0.1618,43,0.05311
ENSG00000108774,RAB5C,113,0.10040,81,-0.4307,97,-0.1706,125,0.25844,101,-0.0871,89,-0.2866,136,0.40021,123,0.23184,103,-0.0508
ENSG00000167925,GHDC,22,-0.0171,15,-0.6648,24,0.12693,27,0.27958,16,-0.5572,13,-0.8387,33,0.60381,27,0.31083,24,0.12362
ENSG00000173757,STAT5B,60,0.14259,47,-0.2433,73,0.52362,25,-1.1974,42,-0.4147,62,0.19460,67,0.31130,51,-0.1142,50,-0.1619
ENSG00000168610,STAT3,30,-1.0092,48,-0.2604,45,-0.4151,50,-0.2196,63,0.16560,49,-0.2273,29,-1.0500,130,1.39138,82,0.59469
ENSG00000177469,CAVIN1,14,-1.8039,3,-3.7923,0,-6.1725,90,1.10767,21,-1.1968,40,-0.2335,6,-2.9406,97,1.24710,191,2.63905
ENSG00000033627,ATP6V0A1,313,0.14614,400,0.55086,447,0.86543,227,-0.3611,123,-1.3036,284,-0.0101,333,0.24785,134,-1.1673,148,-1.0234
ENSG00000108784,NAGLU,16,-0.0751,17,0.02461,22,0.42214,20,0.22770,12,-0.5603,12,-0.5551,12,-0.5554,29,0.84133,10,-0.7919
ENSG00000266962,AC067852.2,9,-0.6101,21,0.69166,15,0.17980,8,-0.7344,16,0.21988,5,-1.5332,19,0.51260,20,0.59335,9,-0.6821
ENSG00000068120,COASY,55,0.75371,45,0.40907,33,-0.0622,31,-0.1557,28,-0.3304,31,-0.1676,29,-0.2704,43,0.36961,17,-1.1187
ENSG00000108788,MLX,29,0.69114,24,0.38849,22,0.30753,15,-0.3293,12,-0.7174,9,-1.1200,17,-0.1829,8,-1.2770,30,0.76092
ENSG00000141699,RETREG3,23,-0.0866,33,0.48511,24,-0.0422,11,-1.1650,11,-1.1830,17,-0.5942,20,-0.3187,33,0.45614,49,1.15954
ENSG00000131462,TUBG1,47,0.40840,52,0.57388,62,1.05247,17,-1.1508,19,-1.0015,21,-0.8743,39,0.12231,12,-1.6988,33,-0.1726
ENSG00000037042,TUBG2,46,-0.5407,86,0.45954,100,0.83058,57,-0.2142,64,-0.0192,54,-0.2959,60,-0.1314,40,-0.7413,42,-0.6738
ENSG00000108797,CNTNAP1,77,-0.3209,147,0.71836,135,0.66569,50,-0.9955,37,-1.4395,83,-0.2085,137,0.60028,88,-0.1125,59,-0.7351
ENSG00000108799,EZH1,27,-0.4990,42,0.18762,44,0.28435,45,0.29850,18,-1.1056,24,-0.6764,45,0.29977,46,0.31484,39,0.08323
ENSG00000131477,RAMP2,7,-2.5772,1,-4.8852,11,-2.0461,30,-0.4665,42,0.04211,13,-1.7257,19,-1.1361,59,0.59241,215,3.28366
ENSG00000131475,VPS25,18,-0.6262,28,0.09061,26,-0.0531,24,-0.2015,23,-0.2219,12,-1.1978,40,0.62391,62,1.41197,10,-1.5239
ENSG00000183978,COA3,99,-0.2229,132,0.23500,139,0.36800,109,-0.0786,94,-0.3020,94,-0.3114,137,0.29402,80,-0.5537,118,0.05035
ENSG00000126581,BECN1,52,-0.1413,46,-0.3426,77,0.55855,44,-0.3994,49,-0.2243,45,-0.3836,62,0.13060,52,-0.1423,66,0.23820
ENSG00000131467,PSME3,101,0.68522,74,0.17093,95,0.68100,36,-0.9241,39,-0.8238,40,-0.7877,88,0.45093,47,-0.5468,49,-0.4812
ENSG00000266967,AARSD1,25,-0.6682,61,0.76946,56,0.73480,24,-0.7304,26,-0.5997,24,-0.7238,40,0.05650,33,-0.2351,37,-0.0380
ENSG00000198863,RUNDC1,12,-1.3673,31,0.10696,30,0.06514,22,-0.4088,16,-0.9301,30,0.06191,29,0.02285,59,1.21822,29,0.02248
ENSG00000131469,RPL27,390,-0.5618,425,-0.4295,433,-0.4434,493,-0.1964,925,0.83921,358,-0.6932,584,0.07463,396,-0.5384,1139,1.20714
ENSG00000108828,VAT1,894,2.26121,332,0.41658,449,1.09900,63,-2.1272,55,-2.3419,67,-2.0422,45,-2.6231,117,-1.2182,99,-1.4629
ENSG00000108830,RND2,51,-1.8734,79,-1.2344,149,-0.2815,154,-0.2006,340,1.11154,183,0.06916,272,0.72428,185,0.08534,190,0.12657
ENSG00000267002,AC060780.1,6,-1.3794,6,-1.3410,15,0.03798,9,-0.7145,13,-0.2621,21,0.56920,7,-1.2046,40,1.65328,18,0.26884
ENSG00000188554,NBR1,50,-0.9492,81,-0.1949,65,-0.5788,155,0.87250,99,0.12432,75,-0.3176,71,-0.3971,165,0.98186,89,-0.0478
ENSG00000067596,DHX8,4,-2.0230,20,0.33152,23,0.63023,10,-0.8001,10,-0.7048,11,-0.6027,19,0.25342,24,0.61835,19,0.25508
ENSG00000108861,DUSP3,113,0.46410,102,0.29524,130,0.81302,67,-0.3788,45,-0.9886,63,-0.4600,62,-0.4806,69,-0.3300,68,-0.3443
ENSG00000108852,MPP2,40,-0.2340,60,0.40774,54,0.26038,100,1.27487,16,-1.6333,51,0.13326,44,-0.0910,15,-1.7076,34,-0.5114
ENSG00000091947,TMEM101,27,-0.0408,40,0.60043,34,0.37323,18,-0.6639,10,-1.4973,27,-0.0226,29,0.08906,22,-0.3883,36,0.39915
ENSG00000161654,LSM12,22,-0.4478,33,0.16642,35,0.31134,41,0.50765,37,0.35964,22,-0.4711,21,-0.5181,24,-0.3063,26,-0.2181
ENSG00000141349,G6PC3,311,1.56175,140,0.17270,163,0.48195,89,-0.5390,56,-1.2357,46,-1.5377,58,-1.1818,159,0.37797,71,-0.8757
ENSG00000108840,HDAC5,47,-0.6237,51,-0.4826,86,0.38372,112,0.77742,47,-0.6083,41,-0.8428,86,0.33068,45,-0.6724,97,0.54019
ENSG00000168591,TMUB2,43,0.27795,47,0.40229,57,0.84370,28,-0.4136,22,-0.7607,18,-1.0505,26,-0.5338,26,-0.5025,40,0.15484
ENSG00000087152,ATXN7L3,60,0.27828,59,0.24701,77,0.78465,27,-0.9931,34,-0.6012,39,-0.4283,60,0.27105,40,-0.3639,35,-0.5923
ENSG00000108312,UBTF,30,-0.8244,42,-0.3048,41,-0.3817,56,0.15774,47,-0.1344,44,-0.2243,46,-0.1666,87,0.87927,76,0.65181
ENSG00000108309,RUNDC3A,209,0.47310,213,0.50179,268,1.06319,128,-0.3154,65,-1.3596,156,-0.0005,137,-0.2047,44,-1.9394,74,-1.1469
ENSG00000013306,SLC25A39,61,0.38614,40,-0.3056,52,0.14863,38,-0.3817,36,-0.4612,38,-0.3511,31,-0.6725,53,0.14463,80,0.83866
ENSG00000030582,GRN,99,-0.1495,107,-0.0238,91,-0.3169,86,-0.3731,85,-0.3866,70,-0.6894,56,-1.0168,109,0.00092,294,1.73037
ENSG00000161682,FAM171A2,17,-0.7727,35,0.33390,55,1.32336,14,-1.0796,10,-1.5108,26,-0.1512,35,0.35363,11,-1.3996,25,-0.2020
ENSG00000186566,GPATCH8,3,-3.0445,14,-1.0206,24,-0.2063,45,0.82885,25,-0.1372,40,0.60773,21,-0.4210,44,0.78342,32,0.26976
ENSG00000180329,CCDC43,7,-1.4785,11,-0.8365,24,0.39986,24,0.36758,21,0.19081,31,0.77014,21,0.13536,19,-0.0380,10,-1.0363
ENSG00000073670,ADAM11,3,-2.1916,12,-0.1119,30,1.79315,5,-1.4379,3,-2.0782,21,0.83272,14,0.11415,6,-1.1329,4,-1.7028
ENSG00000131097,HIGD1B,6,-1.5079,1,-3.7862,3,-2.6506,16,-0.2025,10,-0.8123,4,-2.0000,10,-0.8177,0,-7.3964,124,4.26787
ENSG00000108883,EFTUD2,75,0.76578,68,0.58484,65,0.58868,31,-0.6284,33,-0.5740,22,-1.1710,38,-0.3474,33,-0.5410,42,-0.1641
ENSG00000131095,GFAP,1033,-2.8702,490,-3.9578,2392,-1.7476,2862,-1.3618,20626,1.93828,5857,-0.2617,4672,-0.6146,15947,1.43413,12788,1.03222
ENSG00000131094,C1QL1,31,0.07011,23,-0.3616,22,-0.4708,33,0.20822,23,-0.3969,44,0.66267,28,-0.0528,46,0.72238,20,-0.5553
ENSG00000172992,DCAKD,32,-0.6365,22,-1.2061,32,-0.7008,31,-0.7070,91,1.04847,40,-0.3108,55,0.21201,117,1.51142,32,-0.6378
ENSG00000136448,NMT1,76,-0.1845,121,0.56076,76,-0.2119,69,-0.3322,76,-0.1975,125,0.61698,90,0.07867,79,-0.1356,69,-0.3398
ENSG00000161714,PLCD3,14,-2.0283,10,-2.5222,17,-1.8715,34,-0.7168,89,0.81637,41,-0.4347,45,-0.2748,179,2.14499,94,0.92301
ENSG00000186834,HEXIM1,33,-0.8472,37,-0.6621,65,0.25218,26,-1.2067,33,-0.8224,65,0.21412,73,0.41661,84,0.63569,86,0.68092
ENSG00000225190,PLEKHM1,5,-1.4809,4,-1.7096,21,0.74403,15,0.04987,20,0.54816,5,-1.6256,8,-0.8174,32,1.35006,11,-0.4336
ENSG00000186868,MAPT,299,0.06204,456,0.75914,449,0.85988,214,-0.4694,127,-1.2641,304,0.08763,315,0.14785,95,-1.7014,169,-0.8276
ENSG00000120071,KANSL1,23,-0.8249,34,-0.2526,35,-0.1942,43,0.11479,37,-0.0959,44,0.16162,38,-0.0587,41,0.04587,66,0.83008
ENSG00000073969,NSF,699,0.51618,938,1.01876,950,1.24611,174,-1.6511,168,-1.6984,329,-0.6855,520,0.03195,156,-1.8170,216,-1.3274
ENSG00000108433,GOSR2,41,0.14218,33,-0.2159,62,0.99648,25,-0.6258,37,-0.0272,28,-0.4743,36,-0.0533,21,-0.8765,29,-0.4063
ENSG00000004897,CDC27,77,0.12054,118,0.83021,85,0.32519,53,-0.4646,45,-0.7293,47,-0.6465,68,-0.0791,42,-0.8177,93,0.43617
ENSG00000141279,NPEPPS,210,0.34418,228,0.48282,215,0.43684,97,-0.8732,130,-0.4169,150,-0.1979,113,-0.6413,196,0.22937,144,-0.2570
ENSG00000108424,KPNB1,239,0.38663,253,0.48438,193,0.04879,200,0.09415,138,-0.4925,160,-0.2526,131,-0.5675,202,0.11741,172,-0.1446
ENSG00000198933,TBKBP1,15,0.10973,15,0.05750,19,0.52828,8,-0.8816,14,-0.0765,13,-0.2038,20,0.48514,6,-1.2616,15,0.08195
ENSG00000159111,MRPL10,33,-0.1260,53,0.64291,43,0.33822,27,-0.4472,26,-0.4618,26,-0.4827,35,-0.0290,34,-0.0477,36,0.01066
ENSG00000141295,SCRN2,10,-0.8232,15,-0.2079,17,-0.0193,10,-0.8809,17,0.00729,13,-0.4277,11,-0.6548,51,1.88535,11,-0.6837
ENSG00000264920,AC018521.5,20,0.14406,28,0.72252,16,-0.2291,19,0.06823,14,-0.3805,10,-0.8800,13,-0.4627,38,1.26743,6,-1.6425
ENSG00000108439,PNPO,41,-0.5136,73,0.38997,59,0.03704,40,-0.5676,61,0.09329,43,-0.4454,104,0.98017,50,-0.2090,45,-0.3946
ENSG00000108465,CDK5RAP3,31,-0.5462,46,0.08237,51,0.25696,58,0.46172,34,-0.4182,31,-0.5305,34,-0.3953,74,0.86061,29,-0.6222
ENSG00000082641,NFE2L1,228,0.39127,205,0.21573,281,0.86348,115,-0.6936,96,-0.9746,136,-0.4366,117,-0.6727,172,-0.0665,163,-0.1482
ENSG00000108468,CBX1,39,-1.0079,98,0.41995,66,-0.2410,71,-0.1072,93,0.33826,65,-0.2314,91,0.30478,116,0.70473,50,-0.6417
ENSG00000002919,SNX11,14,-0.4664,16,-0.3474,23,0.26947,25,0.38302,19,-0.0345,15,-0.4070,13,-0.6696,20,0.04843,28,0.59369
ENSG00000136436,CALCOCO2,27,-0.8006,26,-0.8605,24,-1.0803,60,0.47143,71,0.74473,34,-0.4375,22,-1.0937,72,0.76268,92,1.19030
ENSG00000159199,ATP5MC1,204,0.38285,233,0.60483,253,0.86729,103,-0.6931,114,-0.5504,91,-0.8891,179,0.17033,97,-0.7921,85,-0.9941
ENSG00000159202,UBE2Z,153,0.70421,102,0.03339,116,0.27190,115,0.22880,38,-1.4673,79,-0.3710,64,-0.6916,106,0.09296,109,0.14603
ENSG00000159210,SNF8,58,0.40142,42,-0.1148,50,0.16691,49,0.12788,39,-0.2290,33,-0.4809,32,-0.5146,49,0.13137,50,0.16168
ENSG00000198740,ZNF652,7,-2.0065,19,-0.5317,10,-1.5089,53,1.16789,39,0.62990,36,0.52942,26,-0.0283,28,0.10890,34,0.44047
ENSG00000167085,PHB,157,0.73913,98,-0.0379,137,0.59363,87,-0.2138,74,-0.4627,47,-1.1614,78,-0.3878,118,0.27131,66,-0.6506
ENSG00000121067,SPOP,39,-0.9066,74,0.06968,65,-0.1535,74,0.07658,53,-0.4660,75,0.08431,47,-0.6344,155,1.32543,61,-0.2255
ENSG00000121073,SLC35B1,49,0.22060,50,0.23551,65,0.78513,38,-0.2065,25,-0.8261,28,-0.6610,36,-0.3026,52,0.30157,23,-0.9880
ENSG00000136504,KAT7,53,0.01732,77,0.62492,68,0.48181,38,-0.4957,29,-0.9130,40,-0.4202,42,-0.3601,78,0.66385,31,-0.8236
ENSG00000005884,ITGA3,34,0.37082,23,-0.2392,33,0.36489,11,-1.3333,8,-1.6971,15,-0.8954,20,-0.4442,55,1.20707,36,0.47061
ENSG00000005882,PDK2,55,-0.5046,64,-0.2825,126,0.97063,51,-0.6156,42,-0.9293,59,-0.4089,75,-0.0304,88,0.22955,77,0.02403
ENSG00000167100,SAMD14,4,-1.9425,24,0.71893,20,0.46891,8,-1.0550,16,0.03759,17,0.19060,15,-0.0117,5,-1.5085,25,0.75286
ENSG00000108819,PPP1R9B,30,-0.6262,18,-1.4362,45,-0.0236,32,-0.5554,44,-0.0473,51,0.18706,79,0.92377,27,-0.8042,83,1.00607
ENSG00000015532,XYLT2,1,-3.0646,10,-0.4229,14,0.04657,11,-0.2985,10,-0.3611,6,-1.1120,17,0.38083,22,0.78144,28,1.23252
ENSG00000108826,MRPL27,102,0.46366,101,0.44918,82,0.11402,59,-0.4249,76,-0.0204,60,-0.4028,79,0.03811,44,-0.8588,84,0.14842
ENSG00000108829,LRRC59,19,-0.6576,43,0.63069,34,0.29934,36,0.33863,26,-0.1820,25,-0.2454,36,0.36483,12,-1.2987,25,-0.2458
ENSG00000136444,RSAD1,0,-4.1513,13,-0.0254,16,0.34677,10,-0.3734,10,-0.4293,6,-1.0380,15,0.22957,26,1.14822,18,0.48665
ENSG00000006282,SPATA20,22,-0.6998,24,-0.5517,61,1.14309,18,-0.9646,30,-0.2167,21,-0.7313,44,0.41370,41,0.28312,20,-0.8542
ENSG00000154945,ANKRD40,60,-0.7711,50,-1.0670,47,-1.2588,260,1.67269,140,0.56594,119,0.30067,62,-0.7281,75,-0.4328,131,0.45033
ENSG00000108848,LUC7L3,41,-1.7697,91,-0.5850,87,-0.7063,172,0.43021,109,-0.2948,251,1.07476,72,-0.9465,226,0.89521,182,0.52599
ENSG00000141232,TOB1,18,-2.2741,39,-1.1358,27,-1.7901,77,-0.1075,59,-0.5251,23,-1.9091,19,-2.2144,469,3.56360,63,-0.4149
ENSG00000008294,SPAG9,72,-1.0945,137,-0.0956,118,-0.3660,252,0.91230,174,0.28671,108,-0.4676,126,-0.2299,231,0.76030,120,-0.3096
ENSG00000239672,NME1,240,0.65598,205,0.39377,270,1.01215,106,-0.6530,83,-1.0215,102,-0.7192,157,-0.0434,79,-1.1056,98,-0.7772
ENSG00000243678,NME2,416,0.71388,279,0.05726,381,0.65750,156,-0.8488,214,-0.3680,167,-0.7466,200,-0.4688,210,-0.3949,290,0.11924
ENSG00000011260,UTP18,26,-0.4171,30,-0.1892,42,0.36056,22,-0.7114,33,-0.0794,32,-0.1043,36,0.08639,39,0.21439,41,0.28606
ENSG00000154975,CA10,14,-2.4345,35,-1.0539,177,2.03019,35,-1.0714,21,-1.8244,77,0.15331,68,-0.0284,34,-1.1227,60,-0.2319
ENSG00000166260,COX11,56,0.02334,98,0.95331,50,-0.1693,40,-0.4934,43,-0.4075,31,-0.8893,52,-0.1021,63,0.19660,70,0.37327
ENSG00000108924,HLF,12,-1.1659,27,0.06269,10,-1.5710,13,-1.0160,20,-0.4210,24,-0.1438,27,0.04709,21,-0.3118,96,2.37735
ENSG00000108960,MMD,31,-0.0002,48,0.75288,24,-0.4337,20,-0.6573,18,-0.8371,29,-0.1072,33,0.13265,36,0.27899,43,0.56146
ENSG00000153933,DGKE,20,-0.0349,54,1.61714,24,0.22333,10,-1.1126,13,-0.6739,15,-0.5345,14,-0.6515,5,-1.9720,30,0.58906
ENSG00000121058,COIL,14,-0.2712,20,0.31172,7,-1.4757,21,0.33567,17,-0.0060,20,0.24759,19,0.22450,31,0.98763,13,-0.4045
ENSG00000121064,SCPEP1,78,0.47402,84,0.59178,60,0.05105,20,-1.6272,40,-0.5951,37,-0.7037,25,-1.2969,131,1.37551,48,-0.2957
ENSG00000121057,AKAP1,12,-1.3756,43,0.65953,26,-0.2091,47,0.80918,21,-0.4839,28,-0.0505,22,-0.4011,24,-0.2619,40,0.50206
ENSG00000153944,MSI2,53,-1.4856,34,-2.1404,103,-0.5202,81,-0.8549,161,0.23367,141,0.01698,103,-0.4763,451,2.09724,165,0.26974
ENSG00000181610,MRPS23,103,0.66715,72,0.06529,89,0.47204,60,-0.2146,41,-0.7867,52,-0.4243,74,0.11820,40,-0.8298,67,-0.0392
ENSG00000180891,CUEDC1,26,-0.3145,27,-0.3004,21,-0.7582,82,1.60474,31,-0.0613,32,-0.0334,33,0.01091,43,0.44003,9,-1.9454
ENSG00000136451,VEZF1,8,-2.1842,14,-1.4426,18,-1.0973,64,0.95011,41,0.21130,25,-0.5760,23,-0.6816,95,1.67851,52,0.61042
ENSG00000136450,SRSF1,48,-0.5469,55,-0.3276,75,0.18112,75,0.14394,80,0.26253,64,-0.0985,73,0.10141,81,0.26960,56,-0.3236
ENSG00000264364,DYNLL2,643,0.38173,527,0.05760,607,0.32863,524,0.04944,404,-0.3630,555,0.14158,522,0.04268,261,-1.0353,432,-0.2583
ENSG00000005379,TSPOAP1,9,-1.4108,15,-0.6486,29,0.43864,6,-1.9055,19,-0.3254,31,0.49489,36,0.73452,42,0.99677,13,-0.8655
ENSG00000213246,SUPT4H1,95,0.59344,54,-0.3247,74,0.20792,69,0.06693,59,-0.1775,62,-0.0942,54,-0.3138,76,0.21974,43,-0.6465
ENSG00000108389,MTMR4,57,0.31156,74,0.74445,70,0.76970,55,0.26529,22,-1.1404,35,-0.4393,43,-0.1179,15,-1.7253,26,-0.9022
ENSG00000108387,SEPTIN4,88,-1.0373,156,-0.1561,83,-1.2139,660,2.48842,163,-0.0837,223,0.42316,100,-0.8413,47,-1.9536,113,-0.6576
ENSG00000108384,RAD51C,37,0.74771,29,0.33085,25,0.12679,19,-0.3234,20,-0.2617,8,-1.6440,28,0.30142,16,-0.5692,27,0.22465
ENSG00000175175,PPM1E,43,0.19871,83,1.34658,60,0.91077,18,-1.1113,11,-1.8216,15,-1.4301,24,-0.6664,41,0.15062,20,-0.9995
ENSG00000108395,TRIM37,124,0.13048,200,0.92078,146,0.45007,38,-1.6978,71,-0.7543,112,-0.0404,125,0.14173,104,-0.1579,81,-0.5398
ENSG00000182628,SKA2,31,-0.8379,49,-0.1650,27,-1.1539,36,-0.6420,78,0.60849,40,-0.4722,47,-0.2309,148,1.75412,57,0.08949
ENSG00000167447,SMG8,10,-0.6736,29,0.95926,26,0.88396,18,0.21412,9,-0.8079,4,-1.9105,10,-0.6962,14,-0.1940,14,-0.2351
ENSG00000153982,GDPD1,5,-3.2153,97,1.36508,46,0.09928,28,-0.6758,19,-1.2454,59,0.50125,50,0.23501,55,0.38730,29,-0.6486
ENSG00000175155,YPEL2,49,0.86559,33,0.20581,22,-0.4959,45,0.72355,20,-0.6039,23,-0.3763,22,-0.4489,34,0.24919,21,-0.4852
ENSG00000108406,DHX40,41,-0.1738,34,-0.4558,31,-0.6588,38,-0.2776,36,-0.3579,25,-0.9441,26,-0.8701,132,1.85327,63,0.50966
ENSG00000141367,CLTC,683,0.38461,884,0.82086,802,0.76077,272,-1.0633,278,-1.0276,318,-0.8253,505,-0.1033,441,-0.3160,403,-0.4577
ENSG00000141378,PTRH2,50,0.91617,34,0.28269,49,1.04733,20,-0.5750,18,-0.7237,8,-1.8201,25,-0.1960,9,-1.6691,23,-0.3186
ENSG00000062716,VMP1,83,-0.0297,128,0.67585,108,0.45497,64,-0.4321,56,-0.6335,55,-0.6796,80,-0.0947,96,0.20769,68,-0.3514
ENSG00000108443,RPS6KB1,19,-0.3082,27,0.21856,30,0.49687,14,-0.7278,19,-0.2996,18,-0.3821,18,-0.3638,27,0.21982,29,0.35076
ENSG00000170832,USP32,22,-0.5780,49,0.70107,43,0.53934,61,1.08261,24,-0.4587,17,-1.0033,22,-0.5734,20,-0.7513,20,-0.7486
ENSG00000062725,APPBP2,34,-0.7869,75,0.47540,50,-0.2089,83,0.63338,45,-0.3340,49,-0.2017,65,0.24837,59,0.08319,50,-0.1708
ENSG00000141376,BCAS3,27,-0.0955,24,-0.2973,35,0.35108,22,-0.3960,19,-0.6150,28,-0.0167,27,-0.0867,44,0.71103,25,-0.2030
ENSG00000108510,MED13,7,-2.1864,13,-1.3373,20,-0.6956,45,0.59997,37,0.27293,44,0.59608,28,-0.1553,61,1.14437,33,0.09580
ENSG00000146872,TLK2,20,-0.6949,47,0.67388,35,0.21505,33,0.08932,28,-0.1927,22,-0.5424,28,-0.1613,28,-0.1839,36,0.23451
ENSG00000011028,MRC2,10,-1.3701,0,-5.3010,4,-2.7837,11,-1.2874,19,-0.4723,14,-0.9619,9,-1.5344,141,3.40639,44,0.89734
ENSG00000170921,TANC2,27,-0.4810,55,0.63795,55,0.73449,34,-0.1445,28,-0.4534,36,-0.0710,36,-0.0710,22,-0.8028,25,-0.6179
ENSG00000008283,CYB561,621,2.70299,473,2.08186,51,-1.7505,23,-2.7551,47,-1.7544,28,-2.5165,15,-3.3809,143,-0.0498,24,-2.7239
ENSG00000136485,DCAF7,32,-0.7063,45,-0.1889,46,-0.1533,67,0.45485,54,0.09554,35,-0.5825,73,0.60335,54,0.10616,53,0.08278
ENSG00000136463,TACO1,30,0.17487,37,0.51940,38,0.61716,26,-0.0395,20,-0.5102,13,-1.0677,38,0.53484,12,-1.2673,19,-0.5410
ENSG00000266173,STRADA,31,-0.0655,46,0.57843,40,0.40619,24,-0.4989,21,-0.6410,17,-0.9460,33,0.00705,39,0.28529,32,-0.0124
ENSG00000108588,CCDC47,42,-1.2514,93,-0.0248,79,-0.3179,111,0.25488,90,-0.0692,116,0.33853,86,-0.1545,153,0.80269,95,0.01229
ENSG00000198231,DDX42,70,-0.4457,98,0.08650,95,0.05535,66,-0.5265,89,-0.0661,97,0.08143,83,-0.1701,107,0.23423,125,0.48546
ENSG00000108592,FTSJ3,10,-0.6708,15,-0.1463,13,-0.3199,20,0.37797,10,-0.7029,20,0.34946,15,-0.1192,33,1.16042,11,-0.5433
ENSG00000087191,PSMC5,265,0.27163,282,0.37355,270,0.34092,197,-0.2068,200,-0.1796,183,-0.3238,238,0.09281,174,-0.4010,164,-0.4932
ENSG00000108604,SMARCD2,9,-0.5619,2,-2.4391,13,-0.0197,20,0.68738,8,-0.7044,15,0.28813,9,-0.5441,24,1.02951,16,0.31373
ENSG00000224383,PRR29,14,-1.1444,10,-1.6174,4,-2.9910,3,-3.1508,8,-1.9865,1,-4.1919,0,-6.1918,246,5.54297,0,-6.3887
ENSG00000266402,SNHG25,29,-2.6195,76,-1.2180,104,-0.8084,143,-0.2440,344,1.21903,90,-0.9640,168,0.00574,366,1.32912,248,0.64443
ENSG00000136478,TEX2,100,0.64294,70,0.04244,86,0.43928,63,-0.1113,69,0.03631,38,-0.9125,65,-0.0753,68,0.01112,33,-1.1110
ENSG00000261371,PECAM1,0,-5.0497,2,-3.4852,2,-3.4801,21,-0.2539,30,0.32762,18,-0.4891,15,-0.7692,0,-7.3354,153,3.88884
ENSG00000108654,DDX5,130,-1.3841,259,-0.3335,245,-0.4701,345,0.12143,215,-0.6257,252,-0.3807,251,-0.3875,813,1.61274,448,0.54751
ENSG00000258890,CEP95,1,-3.4694,7,-1.1076,7,-1.1326,9,-0.7544,13,-0.1673,19,0.40696,8,-0.9447,45,1.99204,29,1.14599
ENSG00000108854,SMURF2,3,-2.3446,8,-1.0530,10,-0.6922,26,0.82583,17,0.08236,17,0.15886,9,-0.7815,25,0.71450,32,1.15810
ENSG00000120063,GNA13,40,0.34198,20,-0.6930,20,-0.7631,46,0.56742,63,1.12329,22,-0.5951,22,-0.5706,40,0.34175,28,-0.2388
ENSG00000108370,RGS9,23,0.71019,35,1.43095,4,-1.8580,6,-1.2445,20,0.43702,13,-0.2328,4,-1.8676,28,1.03267,11,-0.4658
ENSG00000168646,AXIN2,2,-2.3885,11,-0.1235,6,-0.9691,2,-2.1438,17,0.61789,10,-0.2547,16,0.50090,31,1.65929,14,0.32777
ENSG00000154240,CEP112,6,-1.4666,2,-3.0347,1,-3.5486,5,-1.8103,36,1.36294,10,-0.6819,6,-1.4624,54,2.15570,39,1.50226
ENSG00000154229,PRKCA,38,-0.9407,31,-1.2483,63,-0.2066,71,0.01451,112,0.76146,52,-0.4962,104,0.62520,116,0.80874,57,-0.3365
ENSG00000075461,CACNG4,8,-1.1059,7,-1.1684,34,1.53999,15,-0.0862,6,-1.3809,5,-1.6830,17,0.10150,18,0.23961,14,-0.1459
ENSG00000198265,HELZ,22,-0.8429,29,-0.3894,35,-0.1233,27,-0.5340,30,-0.3383,63,0.84350,49,0.42708,39,0.06940,47,0.35109
ENSG00000197170,PSMD12,194,0.85735,183,0.75394,156,0.55767,65,-0.8868,67,-0.8509,84,-0.5095,103,-0.1773,81,-0.5613,68,-0.8247
ENSG00000154217,PITPNC1,51,-0.3317,14,-2.2604,83,0.50713,23,-1.5147,110,0.92494,36,-0.8526,83,0.45078,115,1.00118,32,-1.0576
ENSG00000130935,NOL11,18,-0.2511,10,-1.0932,24,0.26690,24,0.22082,10,-1.0861,12,-0.8420,38,0.98761,31,0.66692,17,-0.3414
ENSG00000171634,BPTF,32,-1.9039,76,-0.6032,53,-1.2578,139,0.35257,150,0.47298,142,0.39081,62,-0.9186,226,1.18282,186,0.84519
ENSG00000186665,C17orf58,10,-0.4017,17,0.50566,8,-0.6567,13,0.02985,4,-1.5855,13,0.03500,23,0.98788,22,0.91524,7,-0.9138
ENSG00000182481,KPNA2,61,0.24287,76,0.60575,101,1.30932,19,-1.5509,32,-0.7870,23,-1.2804,49,-0.1140,30,-0.8897,35,-0.6491
