Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000133026,MYH10,83,-0.2382,152,0.74672,48,-1.0832,95,-0.0411,165,1.04901,26,-1.9691,57,-0.8325,81,-0.2730
ENSG00000170310,STX8,83,0.98427,94,1.20669,28,-0.7547,43,-0.1389,29,-0.7692,45,-0.0176,21,-1.1913,44,-0.0709
ENSG00000007237,GAS7,83,0.05917,41,-1.0527,51,-0.7113,43,-1.0536,50,-0.8073,276,2.22467,77,-0.0676,90,0.17834
ENSG00000133028,SCO1,83,1.61206,0,-6.2700,40,0.34720,28,-0.2429,38,0.28009,13,-1.3701,26,-0.3215,30,-0.1497
ENSG00000188803,SHISA6,83,0.25364,116,0.80128,99,0.54237,62,-0.2322,77,0.13420,11,-2.7421,71,-0.0039,53,-0.4617
ENSG00000065559,MAP2K4,83,-0.7422,29,-2.3104,89,-0.6443,253,1.27021,200,0.76286,55,-1.3750,73,-0.9328,106,-0.3667
ENSG00000006740,ARHGAP44,83,0.97642,0,-6.7502,39,-0.2656,56,0.34350,79,1.03999,21,-1.1856,32,-0.5785,18,-1.4606
ENSG00000006744,ELAC2,83,1.38314,48,0.44111,0,-5.6653,42,0.23991,48,0.48514,21,-0.8485,18,-1.0836,17,-1.1734
ENSG00000109099,PMP22,820,2.36727,144,-0.6996,63,-1.9482,68,-1.9467,52,-2.3406,762,2.20396,109,-1.1192,109,-1.1273
ENSG00000214941,ZSWIM7,83,1.47300,0,-6.3754,62,0.94098,29,-0.3088,19,-1.0374,45,0.39431,18,-1.0279,46,0.44672
ENSG00000011295,TTC19,83,0.09380,38,-1.1167,161,1.21054,102,0.47741,80,0.03704,46,-0.8460,52,-0.6480,42,-0.9621
ENSG00000141027,NCOR1,830,3.19629,175,0.10350,32,-2.4484,62,-1.6158,72,-1.3728,118,-0.5155,107,-0.6683,111,-0.6086
ENSG00000170315,UBB,83,-4.3454,1273,-0.3033,1764,0.21834,2708,1.11605,1658,0.13357,1560,0.02010,1027,-0.6376,969,-0.7269
ENSG00000187688,TRPV2,83,1.43108,0,-6.4077,0,-7.0417,92,2.04605,29,-0.3730,13,-1.5089,7,-2.3318,13,-1.4777
ENSG00000175061,SNHG29,83,-1.0298,121,-0.4622,225,0.53923,155,-0.0757,143,-0.2186,221,0.50846,187,0.23643,184,0.21056
ENSG00000170160,CCDC144A,83,1.32040,0,-6.4936,17,-1.2122,0,-5.7824,18,-1.2111,59,0.70765,44,0.21753,141,2.37613
ENSG00000133030,MPRIP,83,-0.8279,282,1.15468,202,0.58117,110,-0.4452,149,0.09199,116,-0.3179,79,-0.9056,137,-0.0505
ENSG00000141030,COPS3,83,0.24821,3,-4.6641,116,0.79784,104,0.71946,95,0.52498,26,-1.5294,38,-0.9919,51,-0.5394
ENSG00000108551,RASD1,83,0.37501,268,2.60985,58,-0.2167,56,-0.2870,49,-0.5006,10,-2.8195,21,-1.7448,9,-2.8831
ENSG00000133027,PEMT,83,1.18497,84,1.20776,2,-4.0957,48,0.30315,27,-0.7315,33,-0.3526,20,-1.1034,38,-0.1362
ENSG00000108557,RAI1,83,1.16572,1,-4.8186,29,-0.5364,27,-0.7174,77,1.22476,25,-0.7634,42,0.02445,25,-0.7583
ENSG00000072310,SREBF1,83,0.25596,288,2.60695,51,-0.5139,27,-1.5610,35,-1.1728,75,0.08503,52,-0.5001,36,-1.0537
ENSG00000175662,TOM1L2,861,3.16893,27,-2.7582,137,-0.3580,122,-0.5974,132,-0.4571,62,-1.5683,70,-1.3778,53,-1.7835
ENSG00000108591,DRG2,83,1.67375,0,-6.2227,38,0.27909,51,0.90419,26,-0.3179,14,-1.2550,10,-1.6997,17,-0.9428
ENSG00000091542,ALKBH5,83,-0.2991,109,0.13284,105,0.06117,114,0.23096,114,0.22584,89,-0.1966,64,-0.6993,100,-0.0128
ENSG00000177731,FLII,83,1.01058,29,-0.7080,42,-0.1012,44,-0.0358,61,0.54345,49,0.11779,22,-1.1108,18,-1.4183
ENSG00000141127,PRPSAP2,83,0.78966,7,-3.0253,91,0.94912,62,0.32863,26,-1.1477,90,0.91379,32,-0.7533,38,-0.4858
ENSG00000072134,EPN2,83,0.61254,101,0.94746,30,-0.9701,24,-1.4463,28,-1.1860,150,1.66604,37,-0.6842,67,0.24371
ENSG00000072210,ALDH3A2,83,0.69376,75,0.51359,15,-1.9025,63,0.27702,47,-0.2583,63,0.23043,34,-0.7336,54,-0.0232
ENSG00000083290,ULK2,83,1.28840,54,0.54219,37,-0.0931,24,-0.7895,21,-1.0275,78,1.17845,33,-0.2446,12,-1.8127
ENSG00000108599,AKAP10,83,1.90436,0,-6.0573,15,-0.9472,12,-1.3440,40,0.68384,25,-0.1614,26,-0.0989,25,-0.1758
ENSG00000128487,SPECC1,83,0.69078,69,0.36979,25,-1.1665,24,-1.3883,30,-1.0019,109,1.15167,67,0.34077,85,0.73114
ENSG00000124422,USP22,83,-1.8245,234,-0.2551,228,-0.2971,387,0.64830,431,0.86971,157,-0.8737,168,-0.7673,242,-0.2047
ENSG00000256618,MTRNR2L1,1500,1.18531,140,-2.5316,344,-1.1953,277,-1.6340,523,-0.6087,713,-0.0669,1691,1.40632,1445,1.11855
ENSG00000109046,WSB1,83,-0.7099,330,1.59032,157,0.28742,47,-1.6847,82,-0.8053,171,0.42657,69,-1.0043,245,1.04562
ENSG00000232859,LYRM9,83,0.97634,46,-0.0071,37,-0.3508,75,0.93040,39,-0.2930,10,-2.2842,35,-0.4261,23,-1.0760
ENSG00000087095,NLK,83,1.18530,43,0.05918,71,0.90912,34,-0.3528,26,-0.7715,40,-0.0339,18,-1.2569,36,-0.2013
ENSG00000109084,TMEM97,83,1.27357,0,-6.5305,19,-1.0626,73,1.23257,42,0.13910,17,-1.2611,17,-1.2526,24,-0.7555
ENSG00000109083,IFT20,83,1.21884,81,1.16377,72,0.96881,20,-1.1809,26,-0.7374,34,-0.2873,19,-1.1531,22,-0.9098
ENSG00000004142,POLDIP2,83,0.67277,49,-0.1816,64,0.23132,59,0.12840,54,-0.0437,49,-0.1997,42,-0.4340,39,-0.5420
ENSG00000109103,UNC119,83,0.90267,0,-6.8305,17,-1.5473,87,1.16086,67,0.61968,7,-2.7389,46,-0.0906,21,-1.2899
ENSG00000087111,PIGS,83,1.33497,55,0.62446,21,-0.9306,43,0.23078,27,-0.6013,15,-1.3733,17,-1.1710,47,0.33991
ENSG00000109107,ALDOC,83,-3.7855,954,-0.1498,1076,0.04272,1273,0.35980,1759,1.01498,605,-0.8590,970,-0.1236,728,-0.5736
ENSG00000007202,KIAA0100,83,0.80196,95,1.02487,45,-0.2106,31,-0.8551,56,0.17271,42,-0.3160,29,-0.8931,44,-0.2387
ENSG00000132581,SDF2,83,1.08064,136,2.00799,41,-0.0935,25,-0.9235,36,-0.3389,12,-1.9352,22,-1.0581,20,-1.1993
ENSG00000109111,SUPT6H,83,0.77979,69,0.46192,50,-0.0677,49,-0.0837,42,-0.3847,43,-0.2874,43,-0.2908,48,-0.1170
ENSG00000198242,RPL23A,83,-2.8008,425,-0.3602,1462,1.76429,339,-0.7780,338,-0.7842,654,0.33112,665,0.35771,690,0.41912
ENSG00000132591,ERAL1,83,1.82702,29,0.00437,2,-3.8535,27,-0.1644,25,-0.2870,24,-0.2770,20,-0.5894,30,0.06521
ENSG00000132589,FLOT2,83,0.00217,111,0.46325,125,0.66082,109,0.51022,92,0.18135,9,-3.3480,45,-0.9400,57,-0.5925
ENSG00000167536,DHRS13,83,1.58495,65,1.12482,1,-5.1542,24,-0.5478,53,0.91776,7,-2.3301,14,-1.2951,6,-2.4384
ENSG00000063015,SEZ6,83,-0.0685,1,-5.8141,56,-0.6941,213,1.93154,123,0.64715,3,-4.8990,40,-1.1784,15,-2.6034
ENSG00000108256,NUFIP2,83,-0.1121,76,-0.2614,179,1.16651,96,0.12038,47,-1.0677,60,-0.6177,46,-1.0131,163,1.00552
ENSG00000160551,TAOK1,83,-0.7710,254,1.04037,78,-0.8802,124,-0.1692,123,-0.1819,153,0.18399,103,-0.4445,199,0.62035
ENSG00000108262,GIT1,83,0.33482,51,-0.4300,62,-0.1338,65,-0.0679,84,0.39941,57,-0.2653,50,-0.4615,74,0.14057
ENSG00000141298,SSH2,83,1.48671,29,-0.2725,66,1.06354,18,-1.1189,35,0.03267,16,-1.1857,20,-0.8317,27,-0.4002
ENSG00000126653,NSRP1,83,0.34791,64,-0.0664,76,0.19409,40,-0.8701,51,-0.4823,112,0.85020,74,0.15061,80,0.27643
ENSG00000108576,SLC6A4,83,-2.3743,18,-4.5753,28,-3.9281,1854,5.70024,2,-7.5949,53,-3.0417,27,-4.0277,68,-2.6663
ENSG00000108582,CPD,83,0.45685,104,0.83891,54,-0.2405,63,0.01764,42,-0.6979,92,0.63153,41,-0.6652,43,-0.6049
ENSG00000196712,NF1,83,-0.2800,80,-0.3491,73,-0.4802,94,-0.1024,116,0.28640,83,-0.2913,75,-0.4414,180,0.98965
ENSG00000126861,OMG,83,-0.7893,32,-2.2085,86,-0.7352,201,0.71519,175,0.43979,268,1.10883,97,-0.5624,63,-1.2030
ENSG00000126860,EVI2A,83,-0.2185,38,-1.4267,9,-3.4697,16,-2.8463,32,-1.7856,556,3.62943,78,-0.3217,97,0.02238
ENSG00000131242,RAB11FIP4,83,0.41079,0,-7.2488,28,-1.2717,50,-0.4544,87,0.55257,109,0.86030,90,0.53721,63,-0.0442
ENSG00000172301,COPRS,83,-0.9598,2,-5.9224,255,0.82789,219,0.65894,206,0.53457,75,-1.1280,102,-0.6508,179,0.24076
ENSG00000178691,SUZ12,83,0.79635,21,-1.3334,62,0.29357,25,-1.1841,74,0.69795,39,-0.4134,29,-0.8727,79,0.71544
ENSG00000126858,RHOT1,83,0.57473,23,-1.4199,47,-0.3569,80,0.59090,82,0.62498,45,-0.3963,37,-0.6912,26,-1.2623
ENSG00000141314,RHBDL3,83,1.81373,0,-6.1222,13,-1.1909,30,0.03001,33,0.18730,5,-2.4665,28,-0.0879,39,0.45049
ENSG00000108666,C17orf75,83,1.61658,4,-3.0679,19,-0.8257,44,0.54951,38,0.28140,30,-0.1076,17,-0.9747,8,-2.0639
ENSG00000010244,ZNF207,83,-0.0050,92,0.14869,76,-0.1520,70,-0.3212,84,0.01269,101,0.31008,58,-0.5738,118,0.56374
ENSG00000108671,PSMD11,83,0.22291,0,-6.7307,58,-0.3602,88,0.34638,107,0.73709,72,-0.0008,43,-0.8006,79,0.14283
ENSG00000176749,CDK5R1,83,-0.2412,15,-2.7619,80,-0.3063,111,0.24864,201,1.49421,29,-1.8216,60,-0.7595,79,-0.3300
ENSG00000006042,TMEM98,83,1.16356,0,-6.6177,44,0.07453,1,-5.1159,21,-1.1604,189,2.88503,20,-1.1086,36,-0.2165
ENSG00000092871,RFFL,83,0.89373,22,-1.2110,23,-1.1201,13,-2.0754,16,-1.8211,220,2.88810,21,-1.2410,56,0.24237
ENSG00000006125,AP2B1,83,-0.9939,15,-3.4589,56,-1.5959,280,1.13058,218,0.60815,173,0.14903,100,-0.7138,156,-0.0178
ENSG00000270647,TAF15,83,-0.0727,192,1.34336,77,-0.2049,51,-0.9245,73,-0.3234,71,-0.3267,58,-0.6286,144,0.83331
ENSG00000270885,RASL10B,83,1.80061,8,-1.9872,3,-3.4073,51,1.05297,32,0.14969,6,-2.2582,19,-0.6828,11,-1.5229
ENSG00000273611,ZNHIT3,83,0.46074,7,-3.2745,128,1.20589,71,0.23951,67,0.12385,56,-0.1857,38,-0.7828,38,-0.7905
ENSG00000278311,GGNBP2,83,-0.0492,46,-0.9618,50,-0.8328,79,-0.1410,138,0.91227,94,0.14596,72,-0.2857,79,-0.1233
ENSG00000278540,ACACA,83,0.75823,14,-1.9511,3,-4.2342,56,0.11230,71,0.57773,47,-0.1803,44,-0.2929,80,0.67946
ENSG00000275066,SYNRG,83,0.73329,83,0.72767,75,0.56078,48,-0.1723,35,-0.7201,40,-0.4368,32,-0.7750,52,-0.0371
ENSG00000275832,ARHGAP23,83,0.02805,26,-1.7426,21,-2.0411,54,-0.7207,66,-0.3725,289,2.28845,65,-0.3688,94,0.22859
ENSG00000277363,SRCIN1,83,0.37895,42,-0.7159,8,-3.1516,48,-0.5521,43,-0.7477,231,2.26574,72,0.13746,43,-0.6616
ENSG00000275023,MLLT6,83,1.07173,82,1.04297,61,0.53807,11,-2.2236,17,-1.5490,65,0.63814,39,-0.1925,53,0.29399
ENSG00000277972,CISD3,83,0.83947,32,-0.6706,60,0.27948,53,0.11901,59,0.29715,32,-0.6735,33,-0.6637,35,-0.5424
ENSG00000277791,PSMB3,83,-0.4749,176,0.73280,89,-0.3777,165,0.72919,114,0.02721,106,-0.1005,65,-0.8448,48,-1.3015
ENSG00000276293,PIP4K2B,83,-0.7961,155,0.17857,245,0.94515,99,-0.5890,213,0.82365,103,-0.4631,80,-0.8577,97,-0.5550
ENSG00000125691,RPL23,83,-2.3390,395,0.02358,866,1.36312,322,-0.3330,280,-0.5736,564,0.60682,434,0.17545,347,-0.1836
ENSG00000002834,LASP1,83,-0.1446,117,0.40428,153,0.84958,103,0.22721,101,0.18337,33,-1.5582,65,-0.5411,53,-0.8294
ENSG00000263874,LINC00672,83,0.46894,0,-7.1988,65,0.06418,83,0.54229,101,0.93489,46,-0.4621,32,-1.0212,28,-1.2356
ENSG00000067191,CACNB1,83,0.84070,0,-6.8823,30,-0.7892,102,1.45410,60,0.32911,13,-1.9962,21,-1.2968,28,-0.8835
ENSG00000108298,RPL19,83,-2.7068,936,1.05088,925,1.02904,366,-0.5445,309,-0.8234,757,0.68139,453,-0.1591,498,-0.0085
ENSG00000108306,FBXL20,83,1.46314,16,-1.2035,20,-0.8731,31,-0.2365,35,0.00653,17,-1.1074,22,-0.7552,62,0.93990
ENSG00000131771,PPP1R1B,83,0.65722,210,2.43077,50,-0.1829,5,-3.5412,25,-1.2981,10,-2.5256,65,0.24795,77,0.53051
ENSG00000131748,STARD3,83,1.49413,80,1.42721,20,-0.8794,18,-1.1051,27,-0.4056,38,0.12709,18,-1.0254,18,-1.0254
ENSG00000141741,MIEN1,83,0.84497,12,-2.1197,22,-1.2345,46,-0.1273,65,0.49897,76,0.69345,37,-0.4816,45,-0.1631
ENSG00000172057,ORMDL3,83,1.18560,99,1.50783,43,0.08739,32,-0.4497,26,-0.7569,18,-1.2413,25,-0.7730,26,-0.7239
ENSG00000108344,PSMD3,83,0.40427,0,-7.2551,58,-0.1713,101,0.84286,85,0.50246,50,-0.4028,34,-0.9762,51,-0.3700
ENSG00000008838,MED24,83,1.19819,45,0.16453,12,-1.7758,59,0.71120,33,-0.3466,47,0.21480,13,-1.6990,21,-0.9997
ENSG00000126351,THRA,83,-1.0929,426,1.60235,116,-0.5867,168,-0.0063,188,0.19742,106,-0.7223,114,-0.6177,129,-0.4210
ENSG00000188895,MSL1,83,0.17461,90,0.30236,60,-0.3434,58,-0.4383,100,0.54210,33,-1.2633,75,-0.0014,90,0.30579
ENSG00000108349,CASC3,83,0.33701,49,-0.5037,102,0.67196,54,-0.3806,89,0.51213,43,-0.6998,64,-0.0868,48,-0.5354
ENSG00000171475,WIPF2,83,0.37223,24,-1.5348,104,0.74817,40,-0.8516,58,-0.2311,103,0.73041,67,0.02434,83,0.37056
ENSG00000073584,SMARCE1,83,1.19800,22,-0.9325,48,0.26344,44,0.12921,22,-0.9968,33,-0.3379,40,-0.0333,49,0.28717
ENSG00000213424,KRT222,83,0.54616,0,-7.1321,93,0.72341,58,-0.0398,95,0.90744,35,-0.8143,32,-0.9562,45,-0.4307
ENSG00000186395,KRT10,83,0.66480,0,-7.0305,108,1.11540,50,-0.1675,48,-0.2435,84,0.68894,48,-0.2356,34,-0.7792
ENSG00000173812,EIF1,444,-0.6649,906,0.47215,967,0.57973,579,-0.2792,654,-0.0649,1020,0.67095,461,-0.6088,520,-0.4213
ENSG00000141698,NT5C3B,83,0.67731,56,0.02278,45,-0.2994,73,0.52333,60,0.15566,22,-1.3664,30,-0.9478,48,-0.2225
ENSG00000131473,ACLY,83,-1.0289,72,-1.2537,133,-0.3133,312,1.32838,244,0.78804,98,-0.7815,63,-1.4503,56,-1.6246
ENSG00000173786,CNP,83,-2.8338,111,-2.4136,148,-1.9887,180,-1.8171,271,-1.1760,3373,3.86280,404,-0.4721,432,-0.3702
ENSG00000168259,DNAJC7,83,-0.4134,21,-2.4667,123,0.20164,118,0.16038,165,0.80205,115,0.09078,76,-0.5459,99,-0.1414
ENSG00000108773,KAT2A,83,1.15816,27,-0.6578,38,-0.1521,35,-0.3054,63,0.79468,12,-1.8677,21,-1.0712,39,-0.0972
ENSG00000108774,RAB5C,83,-0.2581,94,-0.0751,98,0.00619,129,0.51195,95,-0.0656,73,-0.4604,84,-0.2474,101,0.05162
ENSG00000173757,STAT5B,83,0.12395,145,1.05723,81,0.08101,99,0.46149,76,-0.0147,18,-2.1617,37,-1.1127,55,-0.5294
ENSG00000168610,STAT3,83,0.37501,129,1.11946,147,1.36441,48,-0.5538,51,-0.4597,58,-0.2150,30,-1.2111,16,-2.1361
ENSG00000177469,CAVIN1,83,0.83811,84,0.85530,186,2.39105,8,-2.7817,6,-3.2219,73,0.60898,23,-1.1827,23,-1.2060
ENSG00000033627,ATP6V0A1,83,-1.7605,95,-1.5674,172,-0.6674,353,0.55130,512,1.34330,184,-0.5651,165,-0.7350,205,-0.3923
ENSG00000068120,COASY,83,1.27617,70,0.97238,20,-1.0419,51,0.51259,21,-1.0529,38,-0.0554,21,-0.9632,14,-1.5389
ENSG00000141699,RETREG3,83,1.15583,45,0.12857,20,-1.1536,31,-0.5355,52,0.42261,24,-0.8794,20,-1.1192,59,0.57456
ENSG00000131462,TUBG1,83,1.14949,0,-6.6293,75,0.96847,45,0.14110,61,0.71920,12,-1.9128,11,-1.9900,24,-0.8255
ENSG00000037042,TUBG2,83,0.38232,34,-1.0037,91,0.52469,65,-0.0127,82,0.40276,66,-0.0049,54,-0.2998,35,-0.9694
ENSG00000108797,CNTNAP1,83,-0.1889,24,-2.0596,96,0.03957,137,0.72425,151,0.91642,40,-1.3139,58,-0.7384,60,-0.6853
ENSG00000108799,EZH1,83,1.33790,15,-1.4391,12,-1.6606,43,0.23952,44,0.28546,31,-0.3192,28,-0.4540,34,-0.1824
ENSG00000183978,COA3,83,-0.2202,36,-1.5033,152,0.75777,121,0.43857,105,0.16695,108,0.20124,85,-0.1795,40,-1.3344
ENSG00000126581,BECN1,83,0.41536,0,-7.2454,69,0.10862,92,0.67327,81,0.43225,31,-1.1330,51,-0.3624,63,-0.0295
ENSG00000131467,PSME3,83,0.25558,63,-0.1824,71,-0.0101,95,0.55155,102,0.67619,29,-1.3523,41,-0.8395,29,-1.3938
ENSG00000266967,AARSD1,83,1.40687,1,-4.8237,64,0.92419,39,0.13601,48,0.50567,18,-1.0680,15,-1.3260,8,-2.1671
ENSG00000198863,RUNDC1,83,1.47202,0,-6.3761,90,1.62887,31,-0.1929,36,0.03542,18,-1.0446,19,-0.9026,5,-2.7111
ENSG00000131469,RPL27,83,-2.5861,468,0.02499,1164,1.60400,411,-0.2029,324,-0.6127,495,0.11656,453,-0.0260,474,0.04631
ENSG00000108828,VAT1,83,-1.4569,77,-1.5662,135,-0.7312,751,3.20850,65,-1.9554,81,-1.4935,51,-2.1921,90,-1.3424
ENSG00000108830,RND2,83,-1.2056,458,1.59616,192,0.08726,104,-0.9561,157,-0.2542,129,-0.5450,225,0.34833,209,0.22418
ENSG00000188554,NBR1,83,-0.2188,241,1.59130,164,0.88915,61,-0.7570,54,-0.9762,124,0.42170,69,-0.5065,45,-1.1507
ENSG00000108861,DUSP3,83,0.14404,0,-7.4739,59,-0.3938,145,1.28758,72,-0.0976,61,-0.3523,72,-0.0894,52,-0.5831
ENSG00000108852,MPP2,83,0.63777,26,-1.1920,51,-0.1583,71,0.44038,59,0.08710,78,0.52592,38,-0.6104,26,-1.1789
ENSG00000091947,TMEM101,83,1.48251,68,1.11794,18,-0.9915,21,-0.8554,27,-0.4246,50,0.58233,15,-1.3249,18,-1.0084
ENSG00000161654,LSM12,897,4.84653,2,-5.7326,48,-1.3830,24,-2.5093,37,-1.8637,36,-1.7781,21,-2.5739,46,-1.4415
ENSG00000141349,G6PC3,83,-0.3177,140,0.51869,53,-1.0092,223,1.63390,57,-0.9858,103,0.02509,45,-1.2475,34,-1.6917
ENSG00000108840,HDAC5,83,0.29538,24,-1.6033,87,0.37545,58,-0.3069,95,0.59162,81,0.25471,57,-0.3113,54,-0.3983
ENSG00000168591,TMUB2,83,1.16729,51,0.32421,12,-1.8865,34,-0.3548,66,0.88700,31,-0.4461,16,-1.4453,22,-0.9411
ENSG00000087152,ATXN7L3,83,0.62620,0,-7.0634,56,-0.0215,83,0.70891,76,0.55443,24,-1.2865,38,-0.6430,48,-0.2494
ENSG00000108312,UBTF,83,0.79993,74,0.60795,59,0.23173,29,-0.9385,45,-0.2266,58,0.21333,43,-0.2877,45,-0.1909
ENSG00000108309,RUNDC3A,83,-0.8491,22,-2.7981,207,0.59517,218,0.79960,219,0.80650,60,-1.3511,102,-0.5367,89,-0.7457
ENSG00000013306,SLC25A39,83,0.82649,77,0.69076,47,-0.1049,56,0.20301,46,-0.1526,57,0.19987,14,-1.9631,21,-1.3518
ENSG00000030582,GRN,883,3.29296,112,-0.6505,281,0.84430,98,-0.9205,21,-3.2526,62,-1.5395,45,-2.0222,68,-1.3921
ENSG00000161682,FAM171A2,83,1.59736,0,-6.2813,31,-0.0867,35,0.13183,55,0.99305,0,-7.9501,18,-0.8822,15,-1.1509
ENSG00000186566,GPATCH8,83,1.40434,36,-0.0179,10,-1.8615,20,-0.9862,41,0.22529,36,-0.0224,25,-0.5789,50,0.52834
ENSG00000108883,EFTUD2,83,0.77372,40,-0.4039,80,0.70953,66,0.44201,52,0.01586,37,-0.5331,12,-2.1962,30,-0.8291
ENSG00000131095,GFAP,285,-4.7167,39171,3.61848,9387,0.53057,1702,-2.2428,1495,-2.4392,2575,-1.4940,4868,-0.5241,5190,-0.4241
ENSG00000131094,C1QL1,83,2.02955,0,-5.9699,1,-4.6654,31,0.30615,22,-0.3004,23,-0.1869,23,-0.1990,26,-0.0039
ENSG00000172992,DCAKD,83,0.54732,198,2.15740,25,-1.3462,40,-0.6637,52,-0.2315,17,-1.9118,43,-0.4929,43,-0.4899
ENSG00000136448,NMT1,83,0.15593,226,1.92785,14,-2.5181,67,-0.2022,65,-0.2754,76,0.01333,64,-0.2741,29,-1.4533
ENSG00000161714,PLCD3,83,0.42033,332,3.24988,39,-0.7846,18,-2.0609,20,-1.8892,12,-2.4499,52,-0.3458,49,-0.4331
ENSG00000186834,HEXIM1,83,0.73815,21,-1.4231,76,0.57743,36,-0.6750,76,0.67343,28,-0.9909,64,0.31161,35,-0.6283
ENSG00000186868,MAPT,83,-1.8280,15,-4.3318,165,-0.8032,428,0.84928,442,0.91383,324,0.26262,224,-0.3282,206,-0.4618
ENSG00000120071,KANSL1,83,0.73311,140,1.67062,55,0.06569,26,-1.2003,37,-0.6230,44,-0.2916,32,-0.7917,52,-0.0433
ENSG00000073969,NSF,83,-2.8452,30,-4.3015,322,-0.8375,905,0.97254,1263,1.76373,102,-2.5436,311,-0.8911,314,-0.8745
ENSG00000108433,GOSR2,83,0.77273,46,-0.2058,80,0.69492,63,0.35313,43,-0.3146,44,-0.2780,23,-1.2169,32,-0.7701
ENSG00000004897,CDC27,83,-0.0585,56,-0.6799,102,0.26429,115,0.54215,75,-0.2444,54,-0.7184,47,-0.9432,140,0.79866
ENSG00000141279,NPEPPS,83,-0.8220,58,-1.3575,174,0.33962,213,0.78699,178,0.42561,96,-0.6105,97,-0.5960,123,-0.2219
ENSG00000108424,KPNB1,83,-1.3201,298,0.68508,111,-0.8898,240,0.37325,196,-0.0058,215,0.14500,153,-0.3938,231,0.26661
ENSG00000159111,MRPL10,83,1.28587,0,-6.5208,55,0.55578,41,0.07820,55,0.67024,21,-0.9395,14,-1.5486,23,-0.7882
ENSG00000108439,PNPO,869,3.45218,130,-0.3044,46,-1.8749,64,-1.5043,140,-0.2180,16,-3.3586,62,-1.4272,49,-1.7961
ENSG00000108465,CDK5RAP3,83,1.03526,41,-0.1336,57,0.40017,26,-0.9378,51,0.22595,50,0.17977,25,-0.8786,38,-0.2728
ENSG00000082641,NFE2L1,83,-1.1305,82,-1.1467,279,0.78855,214,0.39026,254,0.72828,95,-0.9345,95,-0.9386,162,-0.1074
ENSG00000108468,CBX1,83,-0.0960,146,0.83087,103,0.23997,71,-0.3727,115,0.48887,54,-0.7811,50,-0.8861,76,-0.2430
ENSG00000136436,CALCOCO2,83,0.77997,62,0.29187,148,1.83965,12,-2.2724,26,-1.1206,52,0.00324,47,-0.1476,48,-0.1359
ENSG00000159199,ATP5MC1,83,-0.8061,41,-1.8580,195,0.54219,182,0.48841,219,0.86892,112,-0.3433,95,-0.6007,69,-1.0982
ENSG00000159202,UBE2Z,83,-0.0493,83,-0.0564,63,-0.4751,99,0.26624,99,0.26570,95,0.16713,80,-0.1097,56,-0.6543
ENSG00000159210,SNF8,83,0.76160,117,1.35596,77,0.62484,33,-0.8074,34,-0.7325,47,-0.1731,37,-0.5572,30,-0.8492
ENSG00000198740,ZNF652,83,1.27185,38,-0.0554,4,-3.2527,5,-3.1655,31,-0.4205,112,1.83854,22,-0.8605,60,0.70997
ENSG00000167085,PHB,83,0.02049,83,0.02148,46,-0.9048,100,0.35842,122,0.74747,82,-0.0015,56,-0.6089,29,-1.6071
ENSG00000121067,SPOP,83,0.09076,276,2.27407,52,-0.6341,49,-0.7911,74,-0.1123,60,-0.4263,43,-0.9516,26,-1.7002
ENSG00000121073,SLC35B1,83,1.18042,22,-0.9860,40,-0.0457,43,0.07612,52,0.41695,31,-0.4586,20,-1.0714,26,-0.6839
ENSG00000136504,KAT7,83,0.27601,146,1.23080,63,-0.1609,77,0.16336,72,0.05251,48,-0.6025,29,-1.3471,34,-1.0925
ENSG00000005882,PDK2,83,0.29815,95,0.51070,33,-1.1436,81,0.29709,91,0.51892,27,-1.4218,57,-0.2940,51,-0.4837
ENSG00000108819,PPP1R9B,83,0.97928,79,0.88980,39,-0.2489,28,-0.8195,42,-0.1678,38,-0.2961,51,0.17569,29,-0.7132
ENSG00000108826,MRPL27,83,0.15028,67,-0.1991,99,0.43942,89,0.29118,60,-0.4190,71,-0.1060,67,-0.1871,73,-0.0525
ENSG00000108829,LRRC59,83,1.67304,26,-0.2869,35,0.17969,26,-0.3335,22,-0.6377,38,0.30873,26,-0.2808,11,-1.6422
ENSG00000006282,SPATA20,83,0.77549,105,1.18788,3,-3.8899,67,0.46624,52,-0.0081,36,-0.5508,26,-1.0895,28,-0.9376
ENSG00000154945,ANKRD40,83,-0.2630,89,-0.1632,108,0.14436,42,-1.4059,73,-0.5245,204,1.22682,123,0.36260,148,0.66694
ENSG00000108848,LUC7L3,83,-0.8474,256,0.96269,101,-0.5594,75,-1.0893,138,-0.0744,191,0.46372,177,0.34280,202,0.55507
ENSG00000141232,TOB1,83,-0.0368,506,3.70103,20,-2.1898,34,-1.5211,31,-1.6800,83,-0.0365,15,-2.6244,16,-2.4779
ENSG00000008294,SPAG9,83,-1.0195,260,0.79586,103,-0.6953,113,-0.6068,128,-0.3937,251,0.73087,114,-0.5462,314,1.12301
