Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000025293,PHF20,41,-1.2761,40,-0.9537,84,0.19010,84,0.19885,90,0.30954,206,1.82309
ENSG00000171222,SCAND1,221,0.49212,120,-0.6865,112,-0.7947,257,0.53902,90,-1.1299,206,0.17304
ENSG00000260032,NORAD,740,-0.1911,589,-0.4850,571,-0.5343,562,-0.5581,2298,1.90943,206,-2.0775
ENSG00000088367,EPB41L1,230,0.57654,193,0.04244,123,-0.6737,159,-0.2675,90,-1.1503,206,0.15112
ENSG00000080845,DLGAP4,77,-0.0272,25,-1.7303,32,-1.3662,37,-1.1420,90,0.24523,206,1.74321
ENSG00000101084,RAB5IF,106,0.16939,38,-1.4910,66,-0.6510,71,-0.5384,90,-0.1590,206,1.25818
ENSG00000101079,NDRG3,249,-0.1293,82,-1.7938,88,-1.6745,92,-1.6203,892,2.28347,206,-0.3788
ENSG00000101347,SAMHD1,43,-1.2275,75,0.00365,71,-0.0808,60,-0.3394,90,0.30045,206,1.81175
ENSG00000118705,RPN2,116,0.00224,67,-0.8508,55,-1.1627,161,0.53929,90,-0.4034,206,0.97645
ENSG00000101363,MANBAL,97,-0.0709,38,-1.4753,89,-0.1900,87,-0.2246,90,-0.1668,206,1.24907
ENSG00000166619,BLCAP,500,0.76251,108,-1.9511,101,-2.0478,168,-1.2918,888,1.45690,206,-0.9817
ENSG00000053438,NNAT,139,-0.2803,18,-3.2133,4,-5.3199,526,2.26120,90,-0.8598,206,0.46690
ENSG00000132821,VSTM2L,93,0.47517,33,-1.3157,3,-4.7963,1,-6.3616,90,0.22797,206,1.72191
ENSG00000101438,SLC32A1,76,0.18652,27,-1.4777,0,-7.2035,8,-3.1448,90,0.40154,206,1.93892
ENSG00000198900,TOP1,64,-0.5159,77,-0.0393,41,-1.0034,41,-1.0162,90,0.21309,206,1.70361
ENSG00000174306,ZHX3,24,-2.0209,38,-0.8169,69,0.11305,83,0.40379,90,0.54904,206,2.12892
ENSG00000124177,CHD6,73,-0.4715,70,-0.3755,67,-0.4553,74,-0.2939,90,0.02226,206,1.47240
ENSG00000124193,SRSF6,34,-1.6017,33,-1.2447,90,0.32731,104,0.58646,90,0.33543,206,1.85549
ENSG00000124194,GDAP1L1,61,-0.2709,35,-1.0453,11,-2.7534,27,-1.4008,90,0.45532,206,2.00755
ENSG00000132824,SERINC3,392,1.08868,163,-0.8347,283,0.03453,179,-0.6889,90,-1.7313,206,-0.4668
ENSG00000168734,PKIG,21,-2.1610,23,-1.5438,5,-3.6359,160,1.63286,90,0.58155,206,2.17158
ENSG00000166913,YWHAB,1351,1.72772,640,-0.4108,651,-0.3833,451,-0.9524,90,-3.3452,206,-2.1292
ENSG00000124145,SDC4,5,-4.5624,72,-0.0302,50,-0.5855,218,1.98645,90,0.34421,206,1.86651
ENSG00000244274,DBNDD2,110,-2.2816,248,-0.5298,1999,3.83663,132,-1.4935,90,-2.0578,206,-0.8150
ENSG00000124155,PIGT,137,0.02493,78,-0.8731,246,1.00597,55,-1.4088,90,-0.6544,206,0.69397
ENSG00000101473,ACOT8,103,0.26464,38,-1.3857,44,-1.1593,51,-0.9641,90,-0.0636,206,1.37029
ENSG00000064601,CTSA,71,-0.4153,16,-2.5291,66,-0.3952,98,0.24429,90,0.09936,206,1.56504
ENSG00000100979,PLTP,2,-6.1606,7,-3.6631,0,-8.3174,457,3.54500,90,0.08815,206,1.55151
ENSG00000124140,SLC12A5,246,-0.0351,79,-1.7720,9,-4.8521,74,-1.8669,892,2.39568,206,-0.3026
ENSG00000101040,ZMYND8,73,-0.1660,46,-0.8254,36,-1.1924,29,-1.4950,90,0.24326,206,1.74077
ENSG00000196562,SULF2,56,-0.5156,42,-0.7905,21,-1.8095,42,-0.8031,90,0.42599,206,1.97003
ENSG00000124126,PREX1,12,-3.6169,79,-0.2051,283,2.09212,104,0.23072,90,0.00107,206,1.44711
ENSG00000124207,CSE1L,125,0.35586,49,-1.2595,89,-0.3238,52,-1.1467,90,-0.3138,206,1.07888
ENSG00000124214,STAU1,91,-0.0807,56,-0.8195,64,-0.5965,64,-0.5988,90,-0.0657,206,1.36777
ENSG00000177410,ZFAS1,84,-1.0024,112,-0.2485,167,0.40397,267,1.22437,90,-0.5931,206,0.76237
ENSG00000158470,B4GALT5,79,-0.0551,35,-1.2700,22,-1.9700,55,-0.6002,90,0.18389,206,1.66779
ENSG00000124226,RNF114,76,-0.2247,35,-1.3290,33,-1.4491,81,-0.0461,90,0.12596,206,1.59724
ENSG00000244687,UBE2V1,105,0.12085,71,-0.5613,14,-2.9984,104,0.05128,90,-0.1797,206,1.23410
ENSG00000240849,TMEM189,44,-1.2510,37,-1.1619,186,1.52293,7,-3.5199,90,0.23117,206,1.72586
ENSG00000101126,ADNP,43,-1.2557,56,-0.4913,72,-0.0986,93,0.31977,90,0.26013,206,1.76164
ENSG00000054793,ATP9A,308,1.03575,150,-0.6102,148,-0.6294,155,-0.5547,90,-1.3870,206,-0.1025
ENSG00000064787,BCAS1,19,-4.2535,596,1.78541,999,3.02761,7,-5.1139,90,-1.3836,206,-0.0989
ENSG00000101132,PFDN4,159,0.62168,70,-0.9534,67,-1.0054,82,-0.6970,90,-0.5566,206,0.80335
ENSG00000022277,RTF2,98,-1.5341,99,-1.1091,188,-0.1215,153,-0.4416,781,2.58235,206,0.03210
ENSG00000124225,PMEPA1,75,-0.5388,97,0.03948,113,0.29389,42,-1.2697,90,-0.0737,206,1.35843
ENSG00000124209,RAB22A,118,0.56902,39,-1.3929,33,-1.6353,28,-1.9088,90,-0.1107,206,1.31481
ENSG00000124164,VAPB,117,0.16379,67,-0.7742,97,-0.2014,62,-0.8915,90,-0.3254,206,1.06562
ENSG00000124222,STX16,23,-2.3608,57,-0.5074,162,1.25987,94,0.30243,90,0.23118,206,1.72587
ENSG00000087460,GNAS,6075,2.02074,1137,-1.7520,972,-1.9855,2270,-0.7003,2898,-0.3173,206,-4.2539
ENSG00000101158,NELFCD,46,-0.9401,21,-1.8236,52,-0.4728,75,0.10896,90,0.41777,206,1.95955
ENSG00000124172,ATP5F1E,1461,0.76312,864,-0.4249,1226,0.13647,1916,0.89723,90,-3.7951,206,-2.5865
ENSG00000087495,PHACTR3,30,-1.7385,64,-0.1365,80,0.22925,67,-0.0567,90,0.41495,206,1.95596
ENSG00000196227,FAM217B,108,0.28227,61,-0.7359,65,-0.6437,21,-2.2943,90,-0.1241,206,1.29908
ENSG00000101182,PSMA7,317,0.03715,121,-1.4712,230,-0.4850,235,-0.4499,750,1.54092,206,-0.6557
ENSG00000130703,OSBPL2,52,-0.6856,14,-2.4282,25,-1.5669,81,0.25647,90,0.43387,206,1.98009
ENSG00000130706,ADRM1,112,-1.1327,35,-2.5443,60,-1.7360,65,-1.6174,865,3.07828,206,0.16382
ENSG00000171858,RPS21,492,-1.0329,706,-0.1564,812,0.07071,1887,1.56189,1421,1.02619,206,-2.0376
ENSG00000101190,TCFL5,36,-1.2067,34,-0.9241,73,0.26195,14,-2.2987,90,0.60732,206,2.20561
ENSG00000101198,NKAIN4,14,-3.1255,89,0.21947,60,-0.4160,199,1.65240,90,0.23413,206,1.72951
ENSG00000101199,ARFGAP1,41,-1.0509,21,-1.7569,69,0.05150,46,-0.5734,90,0.49975,206,2.06479
ENSG00000075043,KCNQ2,67,-0.1748,46,-0.7145,16,-2.2824,21,-1.8635,90,0.36694,206,1.89512
ENSG00000101210,EEF1A2,882,1.59178,236,-1.3305,153,-1.9796,99,-2.6155,767,0.53835,206,-1.5319
ENSG00000125534,PPDPF,180,-0.3377,122,-0.8369,542,1.71360,180,-0.2213,90,-1.2943,206,-0.0035
ENSG00000197457,STMN3,614,2.05866,184,-1.0306,94,-2.0392,161,-1.2320,90,-2.1000,206,-0.8519
ENSG00000101246,ARFRP1,48,-0.8206,37,-0.9342,39,-0.8877,50,-0.4923,90,0.45939,206,2.01278
ENSG00000101150,TPD52L2,89,-0.1502,24,-2.0883,93,-0.0236,82,-0.2320,90,-0.0831,206,1.34734
ENSG00000101152,DNAJC5,219,-0.9555,107,-1.7510,83,-2.1269,53,-2.7769,1675,3.33362,206,-0.7572
ENSG00000101161,PRPF6,88,-0.1825,50,-1.0102,70,-0.4859,84,-0.1843,90,-0.0821,206,1.34844
ENSG00000171703,TCEA2,153,0.36242,62,-1.2026,111,-0.3015,125,-0.1078,90,-0.6309,206,0.72016
ENSG00000203880,PCMTD2,53,-0.8019,42,-0.9266,62,-0.3165,65,-0.2415,90,0.29483,206,1.80474
ENSG00000280071,GATD3B,133,0.48422,39,-1.6303,86,-0.4255,54,-1.1342,90,-0.3469,206,1.04103
ENSG00000155304,HSPA13,215,1.14934,55,-1.5377,57,-1.4947,75,-1.0688,90,-0.7977,206,0.53518
ENSG00000215386,MIR99AHG,30,-1.5588,32,-1.0549,21,-1.6454,94,0.67268,90,0.60551,206,2.20321
ENSG00000154639,CXADR,21,-2.2395,35,-0.9794,134,1.22390,41,-0.7457,90,0.52223,206,2.09396
ENSG00000154645,CHODL,253,1.82806,13,-3.7019,13,-3.6857,32,-2.3521,90,-0.8195,206,0.51116
ENSG00000154654,NCAM2,80,-0.2772,71,-0.3617,33,-1.5247,85,-0.0830,90,0.00619,206,1.45321
ENSG00000154723,ATP5PF,442,0.84303,232,-0.5749,192,-0.8733,512,0.71712,90,-2.0099,206,-0.7582
ENSG00000142192,APP,727,1.10920,361,-0.5472,677,0.47002,347,-0.6094,90,-2.6367,206,-1.4060
ENSG00000156256,USP16,32,-1.5835,53,-0.4082,90,0.42865,52,-0.4491,90,0.43598,206,1.98279
ENSG00000156261,CCT8,250,1.14879,54,-1.7849,64,-1.5551,149,-0.2474,90,-1.0309,206,0.28025
ENSG00000142168,SOD1,1604,0.84063,465,-1.4869,596,-1.1105,1047,-0.2334,2163,0.98700,206,-2.6910
ENSG00000159082,SYNJ1,225,1.16201,51,-1.7193,48,-1.8076,106,-0.6086,90,-0.8610,206,0.46558
ENSG00000205927,OLIG2,4,-4.4283,81,0.54494,118,1.21006,11,-2.4730,90,0.72774,206,2.36735
ENSG00000184221,OLIG1,29,-2.9799,164,0.21809,535,2.48996,181,0.37411,90,-0.7384,206,0.60068
ENSG00000142166,IFNAR1,48,-1.0041,50,-0.6446,54,-0.5312,86,0.21888,90,0.28455,206,1.79195
ENSG00000142188,TMEM50B,143,-1.5729,53,-2.6262,59,-2.4759,116,-1.4717,1695,3.74721,206,-0.5939
ENSG00000159140,SON,173,-0.2840,216,0.17545,295,0.70346,246,0.38893,90,-1.1961,206,0.10173
ENSG00000205758,CRYZL1,40,-1.2279,45,-0.7085,58,-0.3052,74,0.08094,90,0.40157,206,1.93896
ENSG00000205726,ITSN1,89,-0.3187,93,-0.1292,61,-0.7869,104,0.04241,90,-0.1873,206,1.22520
ENSG00000241837,ATP5PO,471,0.59097,206,-0.9741,253,-0.6568,407,0.09963,490,0.40642,206,-0.9700
ENSG00000243927,MRPS6,117,0.55429,50,-1.0306,6,-4.1370,45,-1.1745,90,-0.1028,206,1.32411
ENSG00000198743,SLC5A3,82,0.15970,29,-1.5044,2,-5.3701,40,-1.0138,90,0.24725,206,1.74570
ENSG00000159200,RCAN1,147,0.35965,72,-0.9109,172,0.48092,31,-2.1699,90,-0.5678,206,0.79069
ENSG00000159228,CBR1,89,-0.8122,81,-0.6945,280,1.38251,123,-0.0356,90,-0.5359,206,0.82655
ENSG00000185808,PIGP,80,-0.0893,15,-2.5966,76,-0.1324,37,-1.2559,90,0.14246,206,1.61727
ENSG00000182670,TTC3,287,-0.2504,347,0.14461,189,-0.8182,262,-0.3094,705,1.38699,206,-0.6816
ENSG00000157540,DYRK1A,65,-0.4402,39,-1.0473,33,-1.3187,70,-0.1683,90,0.24595,206,1.74409
ENSG00000157542,KCNJ6,64,-0.0985,42,-0.7147,6,-3.4816,0,-8.5333,90,0.48800,206,2.04960
ENSG00000185658,BRWD1,159,0.32012,91,-0.7040,148,0.07363,103,-0.5131,90,-0.7168,206,0.62461
ENSG00000205581,HMGN1,32,-1.8150,28,-1.5785,31,-1.4009,218,1.83728,90,0.23182,206,1.72666
ENSG00000182093,GET1,258,0.65349,66,-1.7618,179,-0.2285,280,0.50739,90,-1.2885,206,0.00261
ENSG00000183036,PCP4,92,-0.3771,70,-0.6836,4,-4.6919,229,1.30328,90,-0.2835,206,1.11375
ENSG00000157601,MX1,67,-1.7950,21,-3.0130,18,-3.2304,44,-1.9480,872,3.63677,206,0.43194
ENSG00000160194,NDUFV3,129,-0.2004,74,-0.9989,116,-0.3043,257,1.03334,90,-0.6983,206,0.64511
ENSG00000160209,PDXK,321,0.99307,166,-0.5377,137,-0.8331,207,-0.1879,90,-1.4684,206,-0.1891
ENSG00000160213,CSTB,140,-0.1150,49,-1.6870,113,-0.4130,299,1.22886,90,-0.7635,206,0.57290
ENSG00000160216,AGPAT3,51,-1.2607,66,-0.5168,121,0.47147,132,0.61312,90,-0.0178,206,1.42457
ENSG00000141959,PFKL,163,0.06542,108,-0.6146,174,0.15196,199,0.37334,90,-0.8907,206,0.43306
ENSG00000184787,UBE2G2,33,-1.4670,47,-0.5452,68,0.03052,55,-0.3099,90,0.49376,206,2.05705
ENSG00000184900,SUMO3,240,1.00109,71,-1.3917,79,-1.2212,153,-0.2045,90,-1.0247,206,0.28702
ENSG00000183255,PTTG1IP,30,-2.2324,88,-0.0948,121,0.42781,214,1.44611,90,-0.0605,206,1.37400
ENSG00000197381,ADARB1,56,-0.4415,14,-2.3227,17,-2.1238,54,-0.3485,90,0.47922,206,2.03829
ENSG00000223768,LINC00205,89,0.13697,52,-0.7694,12,-2.9792,47,-0.9334,90,0.09326,206,1.55767
ENSG00000142156,COL6A1,39,-1.1888,18,-2.0072,9,-3.0384,121,1.01883,90,0.49770,206,2.06214
ENSG00000160285,LSS,221,0.81303,57,-1.6606,218,0.42699,57,-1.6722,90,-0.9782,206,0.33748
ENSG00000160307,S100B,467,-1.7850,1069,-0.0480,4985,3.01557,1695,0.72257,90,-3.7552,206,-2.5524
ENSG00000160310,PRMT2,285,0.69459,208,-0.1239,182,-0.3347,193,-0.2418,90,-1.4154,206,-0.1328
ENSG00000182902,SLC25A18,10,-3.3409,95,0.62695,70,0.13632,80,0.35482,90,0.54337,206,2.12151
ENSG00000131100,ATP6V1E1,586,-0.2279,171,-2.0281,387,-0.7993,247,-1.4837,2422,2.52745,206,-1.7521
ENSG00000070413,DGCR2,157,-0.5844,64,-1.7661,66,-1.7120,31,-2.7965,808,2.69671,206,0.05012
ENSG00000100075,SLC25A1,209,0.80935,22,-2.9646,122,-0.4224,154,-0.0510,90,-0.8904,206,0.43343
ENSG00000242259,C22orf39,53,-0.6366,47,-0.6154,18,-2.0161,53,-0.4443,90,0.41948,206,1.96173
ENSG00000185608,MRPL40,50,-0.8568,21,-1.8887,30,-1.3788,111,0.68616,90,0.33526,206,1.85528
ENSG00000070010,UFD1,90,0.07121,35,-1.4237,63,-0.5258,34,-1.4681,90,0.04639,206,1.50128
ENSG00000184113,CLDN5,12,-3.7366,112,0.25842,100,0.07203,304,2.12416,90,-0.0943,206,1.33412
ENSG00000203618,GP1BB,89,0.26059,14,-2.5798,16,-2.4625,43,-0.9741,90,0.18207,206,1.66557
ENSG00000093010,COMT,27,-2.1457,25,-1.7547,146,1.05164,132,0.87762,90,0.22386,206,1.71685
ENSG00000183597,TANGO2,69,-0.0352,43,-0.7569,2,-4.9199,10,-2.8576,90,0.42286,206,1.96605
ENSG00000099901,RANBP1,85,-0.3224,70,-0.5155,63,-0.6839,104,0.10872,90,-0.1225,206,1.30098
ENSG00000128185,DGCR6L,89,-0.0876,43,-1.1865,58,-0.7432,78,-0.2692,90,-0.0457,206,1.39153
ENSG00000241973,PI4KA,299,1.38715,56,-1.9169,66,-1.6814,151,-0.4145,90,-1.2135,206,0.08305
ENSG00000099942,CRKL,73,-0.3491,28,-1.6736,35,-1.3394,104,0.35415,90,0.11446,206,1.58330
ENSG00000185651,UBE2L3,154,0.05379,119,-0.3807,138,-0.1493,190,0.37486,90,-0.8152,206,0.51594
ENSG00000100030,MAPK1,280,0.02396,78,-1.9450,128,-1.2040,191,-0.5969,774,1.84263,206,-0.4721
ENSG00000100034,PPM1F,60,-2.0099,29,-2.6122,50,-1.8193,38,-2.2120,900,3.66337,206,0.39079
ENSG00000128266,GNAZ,142,0.28246,65,-1.0475,143,0.18106,78,-0.7736,90,-0.5557,206,0.80434
ENSG00000186716,BCR,71,-0.5529,57,-0.7059,56,-0.7475,113,0.38186,90,0.00649,206,1.45358
ENSG00000250479,CHCHD10,457,1.20766,189,-0.7973,204,-0.6755,298,-0.0775,90,-1.9131,206,-0.6572
ENSG00000240972,MIF,1200,0.80021,551,-0.8033,1686,1.04029,910,-0.0102,90,-3.4871,206,-2.2802
ENSG00000133433,GSTT2B,63,-0.3635,25,-1.6621,30,-1.3511,53,-0.5120,90,0.34890,206,1.87240
ENSG00000099977,DDT,182,0.27532,64,-1.4554,195,0.27713,197,0.29520,90,-0.9481,206,0.37032
ENSG00000100014,SPECC1L,53,-2.1764,37,-2.1897,23,-2.8892,60,-1.4954,873,3.69141,206,0.45573
ENSG00000100028,SNRPD3,50,-0.8481,35,-1.1286,48,-0.6424,70,-0.0364,90,0.36425,206,1.89174
ENSG00000167037,SGSM1,160,0.93025,24,-2.4175,6,-4.4454,92,-0.3824,90,-0.4241,206,0.95292
ENSG00000100095,SEZ6L,176,1.00620,65,-1.0410,45,-1.6117,31,-2.1306,90,-0.5452,206,0.81612
ENSG00000225783,MIAT,79,0.14706,35,-1.1779,0,-8.1310,26,-1.6225,90,0.30066,206,1.81200
ENSG00000180957,PITPNB,85,-0.0223,62,-0.5081,31,-1.5673,43,-1.0659,90,0.07249,206,1.53264
ENSG00000182944,EWSR1,68,-0.6829,30,-1.6856,119,0.43606,104,0.20622,90,-0.0260,206,1.41489
ENSG00000100280,AP1B1,168,0.63601,59,-1.2889,78,-0.8524,105,-0.3894,90,-0.6321,206,0.71881
ENSG00000225465,RFPL1S,67,-0.2461,67,-0.1653,29,-1.4186,6,-3.7804,90,0.31864,206,1.83446
ENSG00000100285,NEFH,970,1.12367,293,-1.3094,116,-2.6793,76,-3.2959,1532,1.42225,206,-1.8339
ENSG00000184117,NIPSNAP1,140,0.89487,31,-1.8735,33,-1.7556,16,-2.7989,90,-0.2342,206,1.17077
ENSG00000184076,UQCR10,485,0.34034,222,-1.0276,227,-0.9954,600,0.56101,658,0.71981,206,-1.1416
ENSG00000099995,SF3A1,40,-1.0555,29,-1.2195,36,-0.8895,55,-0.2381,90,0.56250,206,2.14653
ENSG00000198832,SELENOM,272,0.45846,113,-1.1211,155,-0.6359,426,1.04214,90,-1.4597,206,-0.1798
ENSG00000100100,PIK3IP1,56,-0.5824,40,-0.9152,33,-1.2051,50,-0.5737,90,0.38340,206,1.91593
ENSG00000185721,DRG1,97,0.39757,11,-3.0372,13,-2.7523,46,-0.9235,90,0.11515,206,1.58414
ENSG00000241878,PISD,84,0.20230,19,-2.1309,9,-3.1257,39,-1.0562,90,0.23776,206,1.73398
ENSG00000128245,YWHAH,1234,0.52262,464,-1.2400,224,-2.3268,364,-1.6047,3036,1.97064,206,-2.4473
ENSG00000100220,RTCB,140,0.55066,29,-2.0983,52,-1.2443,99,-0.2422,90,-0.3888,206,0.99312
ENSG00000100225,FBXO7,74,-0.8744,63,-0.8631,253,1.47604,69,-0.7186,90,-0.2979,206,1.09722
ENSG00000100234,TIMP3,31,-2.4814,173,0.73150,75,-0.6233,336,1.99975,90,-0.3447,206,1.04345
ENSG00000133424,LARGE1,73,0.11883,21,-1.8124,8,-3.2709,12,-2.6850,90,0.41310,206,1.95361
ENSG00000100284,TOM1,139,0.65876,36,-1.7094,34,-1.8052,73,-0.6570,90,-0.3307,206,1.05959
ENSG00000100320,RBFOX2,150,-0.6909,84,-1.3604,42,-2.3920,48,-2.1982,835,2.76149,206,0.03713
ENSG00000128335,APOL2,137,0.75012,42,-1.4340,33,-1.8039,34,-1.7311,90,-0.2565,206,1.14489
ENSG00000100345,MYH9,15,-2.6863,47,-0.4781,80,0.38991,86,0.49273,90,0.57805,206,2.16696
ENSG00000100348,TXN2,99,-0.1914,45,-1.3461,95,-0.1899,132,0.33357,90,-0.2821,206,1.11543
ENSG00000100353,EIF3D,67,-0.5684,38,-1.2235,46,-0.9576,114,0.49450,90,0.10130,206,1.56738
ENSG00000100360,IFT27,44,-1.0304,18,-2.0670,22,-1.7767,118,0.87856,90,0.40813,206,1.94729
ENSG00000100379,KCTD17,98,-1.3316,37,-2.4085,20,-3.2954,95,-1.0148,883,3.22454,206,0.20771
ENSG00000241360,PDXP,212,0.95109,74,-1.1554,53,-1.6602,124,-0.3586,90,-0.8532,206,0.47417
ENSG00000100097,LGALS1,1109,0.57279,328,-1.5746,1194,0.45537,494,-0.9552,1503,0.85256,206,-2.2657
ENSG00000189060,H1F0,55,-0.6652,40,-0.9500,33,-1.2341,68,-0.1129,90,0.34351,206,1.86564
ENSG00000100116,GCAT,81,-0.0237,36,-1.2595,23,-1.9488,54,-0.6322,90,0.16528,206,1.64506
ENSG00000100129,EIF3L,98,-0.4419,41,-1.6118,99,-0.2722,227,1.13385,90,-0.4186,206,0.95915
ENSG00000100142,POLR2F,76,-0.7238,92,-0.1945,150,0.60380,94,-0.1645,90,-0.2364,206,1.16819
ENSG00000198792,TMEM184B,63,-0.8053,36,-1.3964,203,1.41955,20,-2.3073,90,0.00129,206,1.44737
ENSG00000213923,CSNK1E,57,-0.8722,71,-0.2651,90,0.11837,69,-0.3106,90,0.10998,206,1.57788
ENSG00000100201,DDX17,146,-1.0113,162,-0.5496,237,0.05835,283,0.34762,587,1.67012,206,-0.1665
ENSG00000100216,TOMM22,72,-0.4179,48,-0.8932,47,-0.9481,90,0.08413,90,0.08445,206,1.54705
ENSG00000100242,SUN2,95,-1.0463,114,-0.4412,534,2.36642,35,-2.2108,90,-0.8131,206,0.51827
ENSG00000221890,NPTXR,152,0.77285,84,-0.5320,31,-2.0309,33,-1.9268,90,-0.4164,206,0.96166
ENSG00000183741,CBX6,88,-0.5712,169,0.69434,124,0.17484,63,-0.8859,90,-0.3431,206,1.04528
ENSG00000100307,CBX7,55,-0.6656,43,-0.8430,50,-0.6044,48,-0.6634,90,0.34587,206,1.86859
ENSG00000100316,RPL3,582,-0.1741,776,0.36021,953,0.71040,1257,1.20798,90,-2.9311,206,-1.7074
ENSG00000100321,SYNGR1,247,1.46644,76,-1.1552,34,-2.3589,39,-2.1572,90,-0.8928,206,0.43076
ENSG00000128268,MGAT3,47,-0.7023,37,-0.8482,43,-0.6023,4,-3.9260,90,0.59279,206,2.18639
ENSG00000128272,ATF4,134,-0.0228,84,-0.7546,179,0.45536,124,-0.1464,90,-0.6485,206,0.70052
ENSG00000187051,RPS19BP1,165,0.30061,79,-0.9836,163,0.15390,132,-0.1785,90,-0.7821,206,0.55242
ENSG00000100354,TNRC6B,45,-1.5142,107,0.25858,108,0.26630,133,0.62161,90,-0.0268,206,1.41386
ENSG00000100359,SGSM3,72,-0.1463,24,-1.7539,29,-1.5025,49,-0.7007,90,0.27230,206,1.77672
ENSG00000100380,ST13,281,-0.5239,181,-1.0263,335,-0.0672,500,0.59721,797,1.44063,206,-0.8289
ENSG00000100387,RBX1,271,0.29572,159,-0.6713,337,0.54292,310,0.40337,90,-1.5356,206,-0.2603
ENSG00000100399,CHADL,18,-2.6521,45,-0.7048,214,2.01250,9,-3.0419,90,0.40138,206,1.93872
ENSG00000100401,RANGAP1,316,1.32231,118,-0.9032,171,-0.3304,44,-2.3727,90,-1.3204,206,-0.0315
ENSG00000100412,ACO2,238,0.61956,141,-0.4905,146,-0.4382,191,-0.0055,90,-1.1809,206,0.11814
ENSG00000100413,POLR3H,53,-0.8171,41,-0.9528,57,-0.4542,74,-0.0245,90,0.28379,206,1.79100
ENSG00000172346,CSDC2,81,0.05946,24,-1.8590,18,-2.2230,52,-0.6566,90,0.19956,206,1.68699
ENSG00000100417,PMM1,123,0.39172,22,-2.3712,34,-1.7354,114,0.10903,90,-0.2665,206,1.13340
ENSG00000100418,DESI1,50,-0.8126,33,-1.1932,87,0.31617,28,-1.4579,90,0.37000,206,1.89899
ENSG00000196419,XRCC6,278,0.97264,106,-1.0123,112,-0.9317,193,-0.0730,90,-1.2595,206,0.03367
ENSG00000100138,SNU13,541,-0.6074,206,-1.8792,193,-1.9761,322,-1.2090,3197,3.04549,206,-1.8792
ENSG00000198911,SREBF2,224,-0.1890,96,-1.4352,105,-1.3034,123,-1.0636,749,2.06817,206,-0.2535
ENSG00000100167,SEPTIN3,232,1.02798,87,-1.0098,44,-2.0187,139,-0.2822,90,-0.9596,206,0.35777
ENSG00000183172,SMDT1,198,0.49878,54,-1.7379,177,0.10850,173,0.07103,90,-0.9597,206,0.35767
ENSG00000184983,NDUFA6,169,-0.6868,80,-1.6076,103,-1.2222,154,-0.6102,818,2.41974,206,-0.1493
ENSG00000189306,RRP7A,89,0.17863,29,-1.6005,49,-0.8306,19,-2.2083,90,0.12084,206,1.59103
ENSG00000100243,CYB5R3,307,-0.6993,114,-1.9814,350,-0.2711,247,-0.8132,1580,2.55524,206,-1.0904
ENSG00000100266,PACSIN2,57,-0.7496,34,-1.2753,86,0.15942,60,-0.4094,90,0.22924,206,1.72347
ENSG00000100300,TSPO,13,-2.9450,29,-1.2695,85,0.43276,125,1.10411,90,0.52318,206,2.09519
ENSG00000130540,SULT4A1,285,1.69430,51,-1.8941,21,-3.1871,70,-1.4166,90,-1.0440,206,0.26605
ENSG00000100347,SAMM50,97,0.25049,18,-2.4029,17,-2.5008,77,-0.2194,90,0.02468,206,1.47529
ENSG00000188677,PARVB,90,0.14085,24,-1.9146,48,-0.8830,37,-1.2815,90,0.09418,206,1.55878
ENSG00000100364,KIAA0930,110,-0.3699,145,0.21025,118,-0.1228,149,0.25954,90,-0.5519,206,0.80857
ENSG00000130638,ATXN10,445,0.65414,100,-1.9384,156,-1.2839,163,-1.2107,787,1.38662,206,-0.8533
ENSG00000100422,CERK,111,0.15476,53,-1.0564,31,-1.8636,118,0.19520,90,-0.2435,206,1.16002
ENSG00000219438,TAFA5,148,0.47389,68,-0.9435,95,-0.4396,73,-0.8524,90,-0.5198,206,0.84472
ENSG00000198355,PIM3,51,-0.5104,17,-1.9642,38,-0.7724,11,-2.6158,90,0.59249,206,2.18600
ENSG00000100427,MLC1,9,-4.2749,74,-0.6361,60,-0.9668,531,3.17098,90,-0.3356,206,1.05389
ENSG00000100239,PPP6R2,46,-0.9965,20,-1.9173,84,0.23599,65,-0.1742,90,0.35778,206,1.88358
ENSG00000100241,SBF1,64,-0.6187,21,-2.0712,123,0.65710,50,-0.7814,90,0.13292,206,1.60568
ENSG00000100258,LMF2,56,-0.5065,20,-1.8554,44,-0.7145,36,-0.9970,90,0.44059,206,1.98868
ENSG00000008735,MAPK8IP2,292,1.11698,158,-0.4100,77,-1.5068,141,-0.5946,90,-1.2784,206,0.01348
ENSG00000169100,SLC25A6,339,0.90583,189,-0.4529,170,-0.6217,248,-0.0170,90,-1.5853,206,-0.3129
ENSG00000169093,ASMTL,90,-0.1048,39,-1.3482,79,-0.2673,69,-0.4850,90,-0.0659,206,1.36753
ENSG00000214717,ZBED1,44,-0.8936,32,-1.1284,31,-1.1803,56,-0.2686,90,0.51706,206,2.08724
ENSG00000002586,CD99,69,-1.9277,83,-1.1770,157,-0.1882,780,2.93507,90,-1.0567,206,0.25221
