ensg	gene_name	chr	Outcome	Region	SxG_beta	SxG_SE	SxG_p	fem_beta	fem_SE	fem_p	fem_fdr	male_beta	male_SE	male_p	male_fdr	model
ENSG00000108947	EFNB3	17	Tangles	DLPFC	0.167501353	0.074388518	0.024694992	-0.154149651	0.052837412	0.003792299	0.042743416	0.015847877	0.052303178	0.762096209	0.896321041	noe4
ENSG00000121067	SPOP	17	Tangles	DLPFC	-0.174605829	0.073800891	0.01829725	0.15190516	0.053172083	0.004573531	0.046992141	-0.026668138	0.051338515	0.603819019	0.809720262	noe4
ENSG00000125454	SLC25A19	17	Tangles	DLPFC	0.191289473	0.073683236	0.009655436	-0.167059471	0.055708648	0.002934315	0.037277802	0.026777693	0.048662332	0.582533135	0.79719045	noe4
ENSG00000126858	RHOT1	17	Tangles	DLPFC	0.187133595	0.074497557	0.012263522	-0.026073873	0.051709477	0.614459539	0.776286147	0.173004695	0.053604926	0.001385132	0.030460423	noe4
ENSG00000132475	H3-3B	17	Tangles	DLPFC	-0.251027346	0.074190771	0.000761361	0.024583515	0.052930331	0.642657513	0.795846422	-0.229956142	0.05213424	1.43E-05	0.002347488	noe4
ENSG00000132589	FLOT2	17	Tangles	DLPFC	0.175987984	0.073708303	0.017260433	-0.18485422	0.053034772	0.000563477	0.016073672	-0.007164201	0.051502261	0.889459301	0.955320326	noe4
ENSG00000136463	TACO1	17	Tangles	DLPFC	0.147766651	0.073399522	0.044533477	-0.170792702	0.053821249	0.001661244	0.027693338	-0.021056713	0.049903781	0.673361502	0.851420922	noe4
ENSG00000141367	CLTC	17	Tangles	DLPFC	0.161112694	0.07346773	0.028685587	-0.226129039	0.054407457	4.21E-05	0.004815305	-0.064832675	0.049490052	0.191176784	0.470493691	noe4
ENSG00000154265	ABCA5	17	Tangles	DLPFC	0.187791975	0.072785026	0.010109749	-0.223936459	0.054098173	4.51E-05	0.005007871	-0.037893528	0.048898578	0.438974717	0.701136753	noe4
ENSG00000161526	SAP30BP	17	Tangles	DLPFC	-0.199277914	0.073679193	0.007027786	0.035597064	0.053587599	0.507015914	0.700375437	-0.160519758	0.050397276	0.001596814	0.032992446	noe4
ENSG00000161956	SENP3	17	Tangles	DLPFC	0.228733337	0.072910342	0.001787834	-0.002049035	0.054880284	0.970241244	0.984764605	0.227564609	0.048241612	3.65E-06	0.000973379	noe4
ENSG00000175832	ETV4	17	Tangles	DLPFC	0.220743238	0.07286145	0.002551968	0.021130206	0.055026592	0.701246968	0.835870732	0.243672818	0.047683427	5.69E-07	0.000303659	noe4
ENSG00000178921	PFAS	17	Tangles	DLPFC	0.15051953	0.072901669	0.039373496	-0.221736984	0.054157876	5.43E-05	0.005661182	-0.067756988	0.048996408	0.16770801	0.43884024	noe4
ENSG00000179111	HES7	17	Tangles	DLPFC	0.149005667	0.073404657	0.042797319	0.043315206	0.053416921	0.418063656	0.628327355	0.192527999	0.049860894	0.00013773	0.008171497	noe4
ENSG00000179148	ALOXE3	17	Tangles	DLPFC	0.229271881	0.073138309	0.001802379	-0.212924163	0.053547421	8.75E-05	0.007002457	0.019565272	0.05007185	0.6962593	0.864302867	noe4
ENSG00000180891	CUEDC1	17	Tangles	DLPFC	-0.235683571	0.074184596	0.00156318	0.188986721	0.053138679	0.000435772	0.014072798	-0.055425302	0.05233636	0.290428206	0.579533664	noe4
ENSG00000181045	SLC26A11	17	Tangles	DLPFC	0.153009165	0.073451725	0.037654971	-0.184442909	0.05317706	0.000599026	0.016618941	-0.031875938	0.050894433	0.531576916	0.767210967	noe4
ENSG00000182628	SKA2	17	Tangles	DLPFC	-0.179386004	0.072655634	0.013821949	0.25325107	0.053857496	3.91E-06	0.001757592	0.072129428	0.050144283	0.151335216	0.41755279	noe4
ENSG00000185105	MYADML2	17	Tangles	DLPFC	0.19274326	0.07367813	0.00911608	-0.158615489	0.053472164	0.003252908	0.039400763	0.033923801	0.050517154	0.50239104	0.747443418	noe4
ENSG00000185504	FAAP100	17	Tangles	DLPFC	-0.154498323	0.07373421	0.036551694	-0.041271981	0.053909128	0.444517679	0.650854634	-0.198500907	0.04992066	8.75E-05	0.006701236	noe4
ENSG00000214941	ZSWIM7	17	Tangles	DLPFC	-0.152396141	0.073296238	0.038017249	0.205411807	0.053660422	0.00015687	0.009307067	0.053038829	0.049894433	0.288613358	0.577405532	noe4
ENSG00000234494	SP2-AS1	17	Tangles	DLPFC	0.156481584	0.073194665	0.032922428	-0.186188834	0.053953521	0.000637788	0.017083691	-0.024874722	0.049862096	0.618230318	0.818257277	noe4
ENSG00000262165	C17orf114	17	Tangles	DLPFC	-0.209794154	0.073299567	0.004351935	-0.05019473	0.05248914	0.339686638	0.557294823	-0.257312562	0.050329809	5.62E-07	0.000303659	noe4
ENSG00000267568		17	Tangles	DLPFC	0.185702154	0.073753105	0.012060546	-0.037819191	0.054247289	0.486233721	0.683808691	0.152919682	0.050049819	0.002446574	0.041657245	noe4
ENSG00000267665		17	Tangles	DLPFC	0.160431518	0.073958743	0.030452171	-0.166848734	0.05346973	0.001979221	0.030463948	0.001021811	0.05140373	0.984153576	0.993870816	noe4
ENSG00000274114	ALOX15P1	17	Tangles	DLPFC	0.173550865	0.073419903	0.018399917	-0.199964172	0.05363909	0.000230185	0.010805423	-0.02323267	0.050258439	0.644221553	0.834258303	noe4
ENSG00000276855		17	Tangles	DLPFC	-0.164337309	0.073807598	0.026340234	0.17541191	0.052135024	0.000864938	0.020135145	0.008195931	0.052384138	0.87577533	0.947919168	noe4
ENSG00000278540	ACACA	17	Tangles	DLPFC	0.202790129	0.07430921	0.006535488	-0.155636835	0.054602759	0.004665699	0.047433569	0.04631182	0.050462738	0.359478617	0.641505079	noe4
ENSG00000279069		17	Tangles	DLPFC	0.146351176	0.073765795	0.047703119	-0.174261719	0.055633477	0.001903247	0.029672247	-0.022497435	0.048931652	0.646006979	0.835350481	noe4
ENSG00000129244	ATP1B2	17	Tangles	PCC	0.270513739	0.091811898	0.003413202	-0.248687226	0.070597618	0.000535792	0.043392075	0.022435255	0.060089107	0.709294194	0.916634657	noe4
ENSG00000169660	HEXD	17	Tangles	PCC	-0.202598073	0.091666086	0.027686811	0.26636072	0.073284516	0.000358757	0.036206543	0.06107	0.056521535	0.281301109	0.675254342	noe4
ENSG00000183978	COA3	17	Tangles	PCC	0.217258025	0.091378537	0.017920329	-0.260558791	0.070626592	0.000293996	0.033671537	-0.038828594	0.058803598	0.509854731	0.828413516	noe4
ENSG00000186665	C17orf58	17	Tangles	PCC	0.236909729	0.09166063	0.010119145	-0.259818988	0.071822559	0.000381645	0.037122521	-0.020140819	0.05779629	0.727865979	0.922339879	noe4
ENSG00000005882	PDK2	17	Tangles	CN	-0.22596253	0.081887038	0.006015127	0.022162308	0.060496771	0.714443364	0.888847352	-0.20778431	0.054898948	0.000195082	0.012445672	noe4
ENSG00000008283	CYB561	17	Tangles	CN	-0.164525094	0.082176899	0.045847326	-0.011887617	0.061903301	0.847881127	0.941344834	-0.181867897	0.054798494	0.001046891	0.029142265	noe4
ENSG00000091536	MYO15A	17	Tangles	CN	0.190167401	0.082331259	0.02133078	-0.219129043	0.05939842	0.000279864	0.032673734	-0.029377387	0.056989801	0.606696697	0.811648373	noe4
ENSG00000167302	TEPSIN	17	Tangles	CN	0.202866835	0.08206813	0.013790142	-0.022450076	0.061039728	0.713358923	0.888082321	0.183580889	0.054696425	0.000920334	0.027730281	noe4
ENSG00000169660	HEXD	17	Tangles	CN	0.226518626	0.082180128	0.006071046	-0.072095621	0.064261531	0.263050845	0.585886426	0.161010499	0.052315768	0.002332818	0.04615941	noe4
ENSG00000169718	DUS1L	17	Tangles	CN	0.19492965	0.082419944	0.018429758	0.046137491	0.060195279	0.444173019	0.733813373	0.245798519	0.055750679	1.58E-05	0.003264152	noe4
ENSG00000177427	MIEF2	17	Tangles	CN	-0.215377623	0.082902858	0.009671267	-0.001828278	0.057228338	0.974541496	0.991545813	-0.226015273	0.058835036	0.000157193	0.011346328	noe4
ENSG00000225014	KCTD9P1	17	Tangles	CN	0.181258326	0.082589741	0.028672749	0.015257154	0.059886874	0.799127403	0.920928064	0.199942635	0.056268474	0.000459233	0.019283311	noe4
ENSG00000253347		17	Tangles	CN	0.175954541	0.082260651	0.032949141	-0.004313146	0.064351951	0.946619569	0.981097821	0.17439161	0.052008371	0.000930594	0.027851018	noe4
ENSG00000279133		17	Tangles	CN	-0.166974087	0.08167012	0.041459017	-0.073912409	0.060167608	0.220515221	0.545284206	-0.245979018	0.055201452	1.29E-05	0.003043515	noe4
ENSG00000067900	ROCK1	18	Tangles	DLPFC	-0.145374283	0.073667898	0.048903217	0.192006217	0.051828004	0.000251371	0.011090475	0.04139392	0.052137582	0.427849768	0.693376778	noe4
ENSG00000079101	CLUL1	18	Tangles	DLPFC	0.176829748	0.073872846	0.016979815	-0.187573092	0.05404419	0.000594182	0.016572626	-0.008207874	0.050434839	0.870829236	0.945230716	noe4
ENSG00000101577	LPIN2	18	Tangles	DLPFC	0.159200281	0.073330815	0.030316357	0.025260322	0.054105183	0.640924206	0.794639219	0.182731124	0.049305443	0.000249887	0.011362529	noe4
ENSG00000128791	TWSG1	18	Tangles	DLPFC	-0.189138202	0.073641407	0.010454311	0.182804815	0.055076157	0.001012832	0.02148039	-0.00759904	0.049965865	0.879220735	0.949516161	noe4
ENSG00000134265	NAPG	18	Tangles	DLPFC	0.264390279	0.073606257	0.000354609	-0.209150098	0.052362797	8.15E-05	0.006846105	0.055102278	0.051511081	0.285592555	0.575462263	noe4
ENSG00000134440	NARS1	18	Tangles	DLPFC	0.167997039	0.073170244	0.022014995	-0.220413276	0.052795772	3.90E-05	0.004575837	-0.051466545	0.050706111	0.310911792	0.599565922	noe4
ENSG00000141380	SS18	18	Tangles	DLPFC	-0.199805629	0.073897821	0.007045794	0.15330188	0.05222467	0.003584882	0.041193601	-0.049823324	0.051988106	0.338640285	0.625272929	noe4
ENSG00000141428	C18orf21	18	Tangles	DLPFC	0.150630963	0.074112207	0.042538581	-0.180405909	0.051598838	0.000542027	0.015737051	-0.025417445	0.052906554	0.631273242	0.82694406	noe4
ENSG00000141452	RMC1	18	Tangles	DLPFC	0.197113122	0.073212658	0.007289841	-0.008662442	0.054940112	0.874821019	0.93624369	0.185531511	0.048737044	0.000170168	0.009386362	noe4
ENSG00000154059	IMPACT	18	Tangles	DLPFC	-0.191904249	0.074468947	0.010200466	0.033194824	0.054658086	0.544093435	0.727117513	-0.155659638	0.050972793	0.00245903	0.041657245	noe4
ENSG00000154655	L3MBTL4	18	Tangles	DLPFC	-0.146446725	0.073852062	0.047817668	0.163033226	0.052179743	0.001953208	0.030257894	0.013682984	0.051926248	0.792336966	0.908879011	noe4
ENSG00000154845	PPP4R1	18	Tangles	DLPFC	-0.156513237	0.072668338	0.031646121	0.237685994	0.051862449	6.70E-06	0.001940478	0.08300423	0.051090579	0.105270397	0.344919517	noe4
ENSG00000166342	NETO1	18	Tangles	DLPFC	0.182153928	0.074099717	0.014238913	-0.171415519	0.052111156	0.001121888	0.022460301	0.011968376	0.052371695	0.819389275	0.921514768	noe4
ENSG00000166562	SEC11C	18	Tangles	DLPFC	-0.15403086	0.074353691	0.038722151	0.001210858	0.051735826	0.981342864	0.989917085	-0.156784276	0.052763753	0.003199889	0.048774762	noe4
ENSG00000170579	DLGAP1	18	Tangles	DLPFC	0.158870958	0.073803659	0.031739718	-0.170464817	0.052240655	0.001227663	0.023414195	-0.010229902	0.051786199	0.843535716	0.931645968	noe4
ENSG00000176194	CIDEA	18	Tangles	DLPFC	0.179407669	0.073477853	0.014902655	-0.168554554	0.053792206	0.001896224	0.029653176	0.014698314	0.050718328	0.772164005	0.900001844	noe4
ENSG00000176912	TYMSOS	18	Tangles	DLPFC	-0.177592464	0.073643978	0.016180958	0.034797206	0.055403133	0.530427733	0.717439933	-0.147458346	0.049016525	0.002845681	0.045147776	noe4
ENSG00000264278	ZNF236-DT	18	Tangles	DLPFC	-0.192675932	0.074654812	0.010086603	0.028261354	0.055837511	0.613128276	0.775505237	-0.168440875	0.049823552	0.00081701	0.022960936	noe4
ENSG00000274776		18	Tangles	DLPFC	0.166922817	0.073883546	0.02421818	0.007539832	0.056022466	0.893028377	0.945826667	0.174491238	0.048671969	0.000392287	0.014961381	noe4
ENSG00000128789	PSMG2	18	Tangles	PCC	0.212646392	0.09148399	0.020628499	-0.260080598	0.069406042	0.000237417	0.031212262	-0.049410863	0.059464952	0.407059445	0.769037032	noe4
ENSG00000134758	RNF138	18	Tangles	PCC	0.260394257	0.091606996	0.004716804	-0.255606266	0.071614674	0.00045399	0.039000705	0.006722402	0.057821357	0.907568034	0.974544864	noe4
ENSG00000150477	KIAA1328	18	Tangles	PCC	-0.25799844	0.090956491	0.004805257	0.267131745	0.071358078	0.000241035	0.031212262	0.007900183	0.057328144	0.890539388	0.970018165	noe4
ENSG00000186812	ZNF397	18	Tangles	CN	0.178256291	0.082564715	0.031354273	-0.004010689	0.06577024	0.951426949	0.98272155	0.181740497	0.052733114	0.000672356	0.024126437	noe4
ENSG00000278107		18	Tangles	CN	-0.252143418	0.082142986	0.002267192	0.207897262	0.058843409	0.000494812	0.042084932	-0.042509212	0.057202157	0.458136036	0.714451285	noe4
ENSG00000011485	PPP5C	19	Tangles	DLPFC	0.152038248	0.073800843	0.039810433	-0.190265609	0.052544751	0.00034369	0.013052803	-0.034922074	0.051750449	0.500303348	0.745512594	noe4
ENSG00000013275	PSMC4	19	Tangles	DLPFC	0.214709984	0.073090389	0.003432345	-0.202712788	0.054587461	0.000243098	0.010925498	0.010299927	0.049378481	0.834906455	0.928056809	noe4
ENSG00000032444	PNPLA6	19	Tangles	DLPFC	0.159275608	0.073614782	0.03087918	0.016507955	0.054324263	0.76142863	0.871679311	0.171036312	0.049905026	0.000693496	0.021058807	noe4
ENSG00000104808	DHDH	19	Tangles	DLPFC	0.211671068	0.07313822	0.003937828	-0.218125394	0.053451055	5.74E-05	0.005709886	-0.007093748	0.049953081	0.887167271	0.953911561	noe4
ENSG00000105323	HNRNPUL1	19	Tangles	DLPFC	-0.16923104	0.074081935	0.022691469	0.155922504	0.054564663	0.004563532	0.046981098	-0.017430139	0.050267384	0.729019399	0.879667824	noe4
ENSG00000105379	ETFB	19	Tangles	DLPFC	-0.150389893	0.073606305	0.041464505	-0.060614542	0.05411143	0.263521249	0.480399827	-0.210639315	0.049543947	2.83E-05	0.003284194	noe4
ENSG00000105509	HAS1	19	Tangles	DLPFC	0.171116901	0.073728143	0.020619541	-0.159865758	0.052874976	0.002711874	0.035705161	0.008591919	0.051721465	0.868173349	0.94396933	noe4
ENSG00000105699	LSR	19	Tangles	DLPFC	-0.183083403	0.073697182	0.013248672	0.161015793	0.054500455	0.003377589	0.039995048	-0.033148828	0.050533717	0.512335098	0.754179161	noe4
ENSG00000105700	KXD1	19	Tangles	DLPFC	-0.211584605	0.072904923	0.003839088	0.001808622	0.054918833	0.973749922	0.985991976	-0.207186813	0.048436892	2.53E-05	0.003091025	noe4
ENSG00000105722	ERF	19	Tangles	DLPFC	-0.160370603	0.073995464	0.030597321	0.163261696	0.052882362	0.002206329	0.032112052	-0.001414562	0.051742382	0.978207585	0.99172652	noe4
ENSG00000130203	APOE	19	Tangles	DLPFC	-0.164771375	0.073640412	0.025612528	0.017397824	0.054602047	0.750226271	0.866381232	-0.149517935	0.049351433	0.00265782	0.043334612	noe4
ENSG00000130299	GTPBP3	19	Tangles	DLPFC	0.150473199	0.073476786	0.040996621	-0.197128841	0.052107697	0.000186513	0.009990428	-0.048025745	0.051501633	0.351811032	0.63577438	noe4
ENSG00000141971	MVB12A	19	Tangles	DLPFC	-0.148784942	0.074144221	0.045222094	0.21813214	0.051894647	3.46E-05	0.004220059	0.064109403	0.052698572	0.224723604	0.512837214	noe4
ENSG00000142541	RPL13A	19	Tangles	DLPFC	-0.234337011	0.07558418	0.002021928	0.178895071	0.054824669	0.001227782	0.023414195	-0.055931478	0.051917968	0.282195431	0.572223113	noe4
ENSG00000153885	KCTD15	19	Tangles	DLPFC	-0.149425898	0.074391184	0.045013686	-0.009516859	0.055027896	0.862808896	0.929852766	-0.155550349	0.050115108	0.002089235	0.038089681	noe4
ENSG00000166359	WDR88	19	Tangles	DLPFC	0.17504156	0.074144029	0.018547083	-0.188797871	0.056381583	0.000914538	0.020655095	-0.012294994	0.0485656	0.800313111	0.912647646	noe4
ENSG00000167565	SERTAD3	19	Tangles	DLPFC	-0.158142525	0.074178101	0.033410843	0.150215902	0.051970471	0.004124415	0.044630324	-0.008368035	0.05290366	0.874423592	0.947269125	noe4
ENSG00000167614	TTYH1	19	Tangles	DLPFC	-0.182680446	0.073218297	0.012858173	-0.000626948	0.055107389	0.990930247	0.995000943	-0.180357576	0.048533433	0.000240577	0.011110118	noe4
ENSG00000167747	C19orf48P	19	Tangles	DLPFC	-0.16272908	0.073048378	0.026265206	-0.080124951	0.054690508	0.143941015	0.331731089	-0.237631784	0.048589981	1.63E-06	0.000525232	noe4
ENSG00000168661	ZNF30	19	Tangles	DLPFC	0.213599262	0.073884173	0.003976621	-0.035201032	0.056400986	0.533016282	0.719233137	0.188540683	0.048958023	0.000143335	0.008354231	noe4
ENSG00000170684	ZNF296	19	Tangles	DLPFC	-0.240988811	0.073631306	0.001124494	0.083540693	0.053111078	0.116772183	0.292778619	-0.159622294	0.051005858	0.001920507	0.036706606	noe4
ENSG00000170892	TSEN34	19	Tangles	DLPFC	-0.219397286	0.073805926	0.003068913	0.010214589	0.053340417	0.848263197	0.922379613	-0.209278127	0.050435355	4.33E-05	0.004481474	noe4
ENSG00000173928	SWSAP1	19	Tangles	DLPFC	-0.18240096	0.073050151	0.012789586	0.209161125	0.052056657	7.41E-05	0.006515812	0.028475785	0.051011908	0.577104803	0.79430308	noe4
ENSG00000176490	DIRAS1	19	Tangles	DLPFC	0.155470844	0.074255947	0.036696885	-0.172741711	0.052560847	0.001133144	0.022592281	-0.019227013	0.052097194	0.712338751	0.87146361	noe4
ENSG00000182013	PNMA8A	19	Tangles	DLPFC	0.168994431	0.073731173	0.022242788	-0.150609876	0.053032563	0.004816358	0.048362472	0.01906901	0.050981793	0.708637657	0.869053034	noe4
ENSG00000256683	ZNF350	19	Tangles	DLPFC	-0.161268447	0.073937636	0.029553491	0.186798022	0.055960295	0.000948613	0.0209418	0.024289011	0.049523815	0.624167344	0.822552819	noe4
ENSG00000267858	MZF1-AS1	19	Tangles	DLPFC	0.162574987	0.073698906	0.027759994	0.003447058	0.053548724	0.948716047	0.972202467	0.169563457	0.050366044	0.000858424	0.023734458	noe4
ENSG00000268182	SMIM17	19	Tangles	DLPFC	0.166094102	0.073464999	0.024118842	-0.165454104	0.053409278	0.002131331	0.031640362	0.001107515	0.050322647	0.982455742	0.993251252	noe4
ENSG00000268798		19	Tangles	DLPFC	0.145227805	0.073649935	0.049075549	0.032922707	0.053470198	0.538539587	0.722767255	0.179335136	0.050187787	0.000409597	0.015247889	noe4
ENSG00000269386	RAB11B-AS1	19	Tangles	DLPFC	-0.202873584	0.075165027	0.007146611	0.023660876	0.051812014	0.64823707	0.799857511	-0.177974038	0.0533692	0.000959094	0.024943735	noe4
ENSG00000130522	JUND	19	Tangles	PCC	-0.188810216	0.091794704	0.040378618	0.247505986	0.069727947	0.000486848	0.041436175	0.055570801	0.059976859	0.355342198	0.734909548	noe4
ENSG00000142444	TIMM29	19	Tangles	PCC	-0.242177118	0.091808772	0.008685354	0.24751542	0.068772355	0.000407892	0.037229426	0.005299885	0.060505235	0.930291765	0.980871165	noe4
ENSG00000268038	LINC01785	19	Tangles	PCC	0.269703148	0.092144996	0.003628408	-0.279904383	0.07398048	0.00020745	0.030693874	-0.008820052	0.057045654	0.877289814	0.966339598	noe4
ENSG00000032444	PNPLA6	19	Tangles	CN	0.176562588	0.082357096	0.032553863	0.040376047	0.058713917	0.492339013	0.767625804	0.217219184	0.057018827	0.000177572	0.012152637	noe4
ENSG00000095066	HOOK2	19	Tangles	CN	0.249379499	0.082224275	0.002555428	-0.010878505	0.060373805	0.857162621	0.945322815	0.240606852	0.055414273	2.10E-05	0.003685101	noe4
ENSG00000104936	DMPK	19	Tangles	CN	0.199538965	0.082390128	0.015816242	-0.013850143	0.065319352	0.832262457	0.9344649	0.188437488	0.051238995	0.000291564	0.014891364	noe4
ENSG00000105220	GPI	19	Tangles	CN	-0.195833234	0.082951587	0.018640501	-0.002040702	0.057572769	0.971754639	0.990372109	-0.200906712	0.058564777	0.000711051	0.024799637	noe4
ENSG00000105376	ICAM5	19	Tangles	CN	-0.2241813	0.085321221	0.008881541	-0.001533198	0.05493358	0.977757692	0.992680005	-0.227045268	0.063690115	0.00044059	0.018895827	noe4
ENSG00000105662	CRTC1	19	Tangles	CN	-0.18352973	0.082841209	0.027206392	-0.007618834	0.057856381	0.895346379	0.961706084	-0.192703066	0.058230628	0.001081571	0.029566011	noe4
ENSG00000105771	SMG9	19	Tangles	CN	0.164644589	0.081642782	0.044298279	0.060444421	0.059278743	0.30894073	0.628431821	0.227261148	0.055534935	5.87E-05	0.006493633	noe4
ENSG00000118162	KPTN	19	Tangles	CN	0.161336294	0.080838167	0.046530574	0.114930265	0.06480971	0.077471509	0.34098496	0.277790288	0.049550965	5.76E-08	0.000147444	noe4
ENSG00000119574	ZBTB45	19	Tangles	CN	-0.266409285	0.081396408	0.001142258	0.30542834	0.062392134	1.83E-06	0.008198617	0.034147241	0.053367173	0.522887677	0.755708432	noe4
ENSG00000121297	TSHZ3	19	Tangles	CN	-0.189910239	0.082188409	0.0212841	0.249141383	0.060270487	4.98E-05	0.01921764	0.06035732	0.055809786	0.280595706	0.570384687	noe4
ENSG00000133247	KMT5C	19	Tangles	CN	0.17056558	0.082380563	0.038952543	-0.007734501	0.062837748	0.902143967	0.965017895	0.168393922	0.054140815	0.002098955	0.043480827	noe4
ENSG00000167380	ZNF226	19	Tangles	CN	0.186504921	0.08194976	0.023302567	-0.002468554	0.060990874	0.96774963	0.989176252	0.182762527	0.05464162	0.000957894	0.028222234	noe4
ENSG00000167384	ZNF180	19	Tangles	CN	-0.18054662	0.082075615	0.028307968	0.223319074	0.062198192	0.000402178	0.037946572	0.046373786	0.053900862	0.390467478	0.663902065	noe4
ENSG00000178386	ZNF223	19	Tangles	CN	-0.177398666	0.081803048	0.030611267	0.244808519	0.06060549	7.27E-05	0.022088305	0.066491028	0.055849692	0.235032209	0.521314744	noe4
ENSG00000185988	PLK5	19	Tangles	CN	0.180079622	0.082285217	0.029123964	0.020886757	0.061644502	0.735044694	0.894885462	0.2035258	0.054334184	0.000226047	0.013065222	noe4
