gene_id	rn	source	type	gene_version	gene_name	gene_type	gene_search	chr	dev_nobatch	rank_nobatch
ENSG00000197841	ENSG00000197841	HAVANA	gene	15	ZNF181	protein_coding	ZNF181; ENSG00000197841	chr19	15336.5818573931	10216
ENSG00000153896	ENSG00000153896	HAVANA	gene	18	ZNF599	protein_coding	ZNF599; ENSG00000153896	chr19	8811.79315501383	12491
ENSG00000267767	ENSG00000267767	HAVANA	gene	3	LINC01801	lncRNA	LINC01801; ENSG00000267767	chr19	22.6026932958284	28729
ENSG00000261754	ENSG00000261754	HAVANA	gene	2	AC008555.1	lncRNA	AC008555.1; ENSG00000261754	chr19	146.755822410694	24244
ENSG00000269086	ENSG00000269086	HAVANA	gene	3	AC008555.2	lncRNA	AC008555.2; ENSG00000269086	chr19	117.464479172439	24874
ENSG00000271109	ENSG00000271109	HAVANA	gene	2	AC008555.4	lncRNA	AC008555.4; ENSG00000271109	chr19	288.723335148841	22407
ENSG00000271171	ENSG00000271171	HAVANA	gene	3	AC008555.5	lncRNA	AC008555.5; ENSG00000271171	chr19	203.48776990795	23374
ENSG00000270876	ENSG00000270876	HAVANA	gene	1	ZNF30-AS1	lncRNA	ZNF30-AS1; ENSG00000270876	chr19	402.642027330924	21433
ENSG00000168661	ENSG00000168661	HAVANA	gene	14	ZNF30	protein_coding	ZNF30; ENSG00000168661	chr19	8324.19212446404	12675
ENSG00000180884	ENSG00000180884	HAVANA	gene	10	ZNF792	protein_coding	ZNF792; ENSG00000180884	chr19	2782.49159130103	15925
ENSG00000089351	ENSG00000089351	HAVANA	gene	14	GRAMD1A	protein_coding	GRAMD1A; ENSG00000089351	chr19	35674.1797835376	4877
ENSG00000269303	ENSG00000269303	HAVANA	gene	1	AC020907.3	lncRNA	AC020907.3; ENSG00000269303	chr19	516.518483498377	20705
ENSG00000271032	ENSG00000271032	HAVANA	gene	1	AC020907.4	lncRNA	AC020907.4; ENSG00000271032	chr19	109.374535974325	25106
ENSG00000105711	ENSG00000105711	HAVANA	gene	12	SCN1B	protein_coding	SCN1B; ENSG00000105711	chr19	54520.2736141166	2305
ENSG00000105707	ENSG00000105707	HAVANA	gene	14	HPN	protein_coding	HPN; ENSG00000105707	chr19	5495.99784408399	13983
ENSG00000227392	ENSG00000227392	HAVANA	gene	2	HPN-AS1	lncRNA	HPN-AS1; ENSG00000227392	chr19	4266.58666398509	14714
ENSG00000179066	ENSG00000179066	HAVANA	gene	8	AC020907.1	lncRNA	AC020907.1; ENSG00000179066	chr19	1869.59216467827	17018
ENSG00000089356	ENSG00000089356	HAVANA	gene	18	FXYD3	protein_coding	FXYD3; ENSG00000089356	chr19	3842.88759498916	15010
ENSG00000153902	ENSG00000153902	HAVANA	gene	14	LGI4	protein_coding	LGI4; ENSG00000153902	chr19	47912.27814062	3020
ENSG00000266964	ENSG00000266964	HAVANA	gene	5	FXYD1	protein_coding	FXYD1; ENSG00000266964	chr19	81480.0865639003	889
ENSG00000221946	ENSG00000221946	HAVANA	gene	7	FXYD7	protein_coding	FXYD7; ENSG00000221946	chr19	55175.1783242856	2250
ENSG00000089327	ENSG00000089327	HAVANA	gene	15	FXYD5	protein_coding	FXYD5; ENSG00000089327	chr19	19429.2427335439	8856
ENSG00000177558	ENSG00000177558	HAVANA	gene	3	FAM187B	protein_coding	FAM187B; ENSG00000177558	chr19	129.115250861532	24629
ENSG00000105699	ENSG00000105699	HAVANA	gene	16	LSR	protein_coding	LSR; ENSG00000105699	chr19	15080.0395009158	10288
ENSG00000271366	ENSG00000271366	HAVANA	gene	1	AC002128.2	lncRNA	AC002128.2; ENSG00000271366	chr19	117.264923919136	24878
ENSG00000268947	ENSG00000268947	HAVANA	gene	1	AC002128.1	lncRNA	AC002128.1; ENSG00000268947	chr19	60.8767984705007	26543
ENSG00000105698	ENSG00000105698	HAVANA	gene	16	USF2	protein_coding	USF2; ENSG00000105698	chr19	63267.3508876468	1674
ENSG00000105697	ENSG00000105697	HAVANA	gene	9	HAMP	protein_coding	HAMP; ENSG00000105697	chr19	15861.9594777619	10026
ENSG00000105695	ENSG00000105695	HAVANA	gene	15	MAG	protein_coding	MAG; ENSG00000105695	chr19	135656.636778465	193
ENSG00000012124	ENSG00000012124	HAVANA	gene	17	CD22	protein_coding	CD22; ENSG00000012124	chr19	12658.9882026491	11109
ENSG00000269553	ENSG00000269553	HAVANA	gene	1	U62631.1	lncRNA	U62631.1; ENSG00000269553	chr19	471.654304427778	20942
ENSG00000126266	ENSG00000126266	HAVANA	gene	3	FFAR1	protein_coding	FFAR1; ENSG00000126266	chr19	1407.50134422526	17837
ENSG00000185897	ENSG00000185897	HAVANA	gene	7	FFAR3	protein_coding	FFAR3; ENSG00000185897	chr19	42.10774767757	27420
ENSG00000126251	ENSG00000126251	HAVANA	gene	6	GPR42	protein_coding	GPR42; ENSG00000126251	chr19	166.805800673606	23887
ENSG00000126262	ENSG00000126262	HAVANA	gene	4	FFAR2	protein_coding	FFAR2; ENSG00000126262	chr19	272.107574696367	22575
ENSG00000188508	ENSG00000188508	HAVANA	gene	11	KRTDAP	protein_coding	KRTDAP; ENSG00000188508	chr19	642.721371620618	20066
ENSG00000161249	ENSG00000161249	HAVANA	gene	21	DMKN	protein_coding	DMKN; ENSG00000161249	chr19	15342.4372016501	10211
ENSG00000189001	ENSG00000189001	HAVANA	gene	11	SBSN	protein_coding	SBSN; ENSG00000189001	chr19	198.934455188465	23444
ENSG00000105679	ENSG00000105679	HAVANA	gene	9	GAPDHS	protein_coding	GAPDHS; ENSG00000105679	chr19	2367.0429948956	16376
ENSG00000236144	ENSG00000236144	HAVANA	gene	8	TMEM147-AS1	lncRNA	TMEM147-AS1; ENSG00000236144	chr19	4876.4389666441	14334
ENSG00000105677	ENSG00000105677	HAVANA	gene	12	TMEM147	protein_coding	TMEM147; ENSG00000105677	chr19	53041.1096452448	2478
ENSG00000105675	ENSG00000105675	HAVANA	gene	9	ATP4A	protein_coding	ATP4A; ENSG00000105675	chr19	357.374926478264	21784
ENSG00000283907	ENSG00000283907	HAVANA	gene	1	AD000090.1	lncRNA	AD000090.1; ENSG00000283907	chr19	30779.912665084	5934
ENSG00000267626	ENSG00000267626	HAVANA	gene	1	AC002115.1	lncRNA	AC002115.1; ENSG00000267626	chr19	62.1940181787802	26432
ENSG00000249115	ENSG00000249115	HAVANA	gene	9	HAUS5	protein_coding	HAUS5; ENSG00000249115	chr19	7406.18087781824	13061
ENSG00000126254	ENSG00000126254	HAVANA	gene	12	RBM42	protein_coding	RBM42; ENSG00000126254	chr19	41799.3410156836	3835
ENSG00000105672	ENSG00000105672	HAVANA	gene	14	ETV2	protein_coding	ETV2; ENSG00000105672	chr19	3539.27959046707	15267
ENSG00000126267	ENSG00000126267	HAVANA	gene	11	COX6B1	protein_coding	COX6B1; ENSG00000126267	chr19	100861.321899538	493
ENSG00000105668	ENSG00000105668	HAVANA	gene	7	UPK1A	protein_coding	UPK1A; ENSG00000105668	chr19	498.6649676378	20800
ENSG00000226510	ENSG00000226510	HAVANA	gene	1	UPK1A-AS1	lncRNA	UPK1A-AS1; ENSG00000226510	chr19	807.07010832485	19446
ENSG00000011590	ENSG00000011590	HAVANA	gene	14	ZBTB32	protein_coding	ZBTB32; ENSG00000011590	chr19	99.9403036003753	25278
ENSG00000272333	ENSG00000272333	HAVANA	gene	5	KMT2B	protein_coding	KMT2B; ENSG00000272333	chr19	20944.4428387959	8381
ENSG00000126246	ENSG00000126246	HAVANA	gene	10	IGFLR1	protein_coding	IGFLR1; ENSG00000126246	chr19	10534.5225091719	11884
ENSG00000161265	ENSG00000161265	HAVANA	gene	15	U2AF1L4	protein_coding	U2AF1L4; ENSG00000161265	chr19	20536.8577031334	8517
ENSG00000205155	ENSG00000205155	HAVANA	gene	8	PSENEN	protein_coding	PSENEN; ENSG00000205155	chr19	43999.5139416409	3508
ENSG00000267439	ENSG00000267439	HAVANA	gene	1	AD000671.3	lncRNA	AD000671.3; ENSG00000267439	chr19	743.738864736072	19648
ENSG00000267796	ENSG00000267796	HAVANA	gene	8	LIN37	protein_coding	LIN37; ENSG00000267796	chr19	20647.8723316855	8480
ENSG00000267328	ENSG00000267328	HAVANA	gene	1	AC002398.2	lncRNA	AC002398.2; ENSG00000267328	chr19	115.260882580881	24933
ENSG00000004776	ENSG00000004776	HAVANA	gene	13	HSPB6	protein_coding	HSPB6; ENSG00000004776	chr19	29907.4154633512	6121
ENSG00000167595	ENSG00000167595	HAVANA	gene	15	PROSER3	protein_coding	PROSER3; ENSG00000167595	chr19	4271.55379192373	14705
ENSG00000267049	ENSG00000267049	HAVANA	gene	1	AC002398.1	lncRNA	AC002398.1; ENSG00000267049	chr19	38.4996041373665	27848
ENSG00000004777	ENSG00000004777	HAVANA	gene	18	ARHGAP33	protein_coding	ARHGAP33; ENSG00000004777	chr19	22739.9333764463	7874
ENSG00000250799	ENSG00000250799	HAVANA	gene	10	PRODH2	protein_coding	PRODH2; ENSG00000250799	chr19	84.9328206014582	25662
ENSG00000161270	ENSG00000161270	HAVANA	gene	19	NPHS1	protein_coding	NPHS1; ENSG00000161270	chr19	1244.00681867619	18208
ENSG00000126259	ENSG00000126259	HAVANA	gene	19	KIRREL2	protein_coding	KIRREL2; ENSG00000126259	chr19	649.733216818479	20037
ENSG00000105290	ENSG00000105290	HAVANA	gene	12	APLP1	protein_coding	APLP1; ENSG00000105290	chr19	159325.48358089	107
ENSG00000167604	ENSG00000167604	HAVANA	gene	14	NFKBID	protein_coding	NFKBID; ENSG00000167604	chr19	5585.23288373098	13920
ENSG00000126264	ENSG00000126264	HAVANA	gene	10	HCST	protein_coding	HCST; ENSG00000126264	chr19	12987.0779013164	10999
ENSG00000011600	ENSG00000011600	HAVANA	gene	11	TYROBP	protein_coding	TYROBP; ENSG00000011600	chr19	33168.9087523793	5376
ENSG00000126243	ENSG00000126243	HAVANA	gene	8	LRFN3	protein_coding	LRFN3; ENSG00000126243	chr19	19762.8948306268	8749
ENSG00000267786	ENSG00000267786	HAVANA	gene	1	AF038458.3	lncRNA	AF038458.3; ENSG00000267786	chr19	21.3599200344967	29266
ENSG00000267388	ENSG00000267388	HAVANA	gene	1	AF038458.2	lncRNA	AF038458.2; ENSG00000267388	chr19	662.514781816432	19979
ENSG00000205138	ENSG00000205138	HAVANA	gene	3	SDHAF1	protein_coding	SDHAF1; ENSG00000205138	chr19	24212.5871517728	7508
ENSG00000181392	ENSG00000181392	HAVANA	gene	17	SYNE4	protein_coding	SYNE4; ENSG00000181392	chr19	11656.186094979	11473
ENSG00000239382	ENSG00000239382	HAVANA	gene	10	ALKBH6	protein_coding	ALKBH6; ENSG00000239382	chr19	33649.9408823382	5272
ENSG00000267698	ENSG00000267698	HAVANA	gene	1	AC002116.2	lncRNA	AC002116.2; ENSG00000267698	chr19	61.5876360524926	26482
ENSG00000105270	ENSG00000105270	HAVANA	gene	15	CLIP3	protein_coding	CLIP3; ENSG00000105270	chr19	104770.867296735	438
ENSG00000161277	ENSG00000161277	HAVANA	gene	11	THAP8	protein_coding	THAP8; ENSG00000161277	chr19	14425.2811561203	10528
ENSG00000075702	ENSG00000075702	HAVANA	gene	18	WDR62	protein_coding	WDR62; ENSG00000075702	chr19	2575.83030458736	16157
ENSG00000105261	ENSG00000105261	HAVANA	gene	7	OVOL3	protein_coding	OVOL3; ENSG00000105261	chr19	54.953839690818	26871
ENSG00000105258	ENSG00000105258	HAVANA	gene	9	POLR2I	protein_coding	POLR2I; ENSG00000105258	chr19	73861.6123139086	1126
ENSG00000105254	ENSG00000105254	HAVANA	gene	12	TBCB	protein_coding	TBCB; ENSG00000105254	chr19	90464.3492835269	678
ENSG00000126247	ENSG00000126247	HAVANA	gene	11	CAPNS1	protein_coding	CAPNS1; ENSG00000126247	chr19	100751.247698068	497
ENSG00000161281	ENSG00000161281	HAVANA	gene	11	COX7A1	protein_coding	COX7A1; ENSG00000161281	chr19	46973.9437130849	3120
ENSG00000196357	ENSG00000196357	HAVANA	gene	11	ZNF565	protein_coding	ZNF565; ENSG00000196357	chr19	8313.61720075094	12680
ENSG00000167635	ENSG00000167635	HAVANA	gene	11	ZNF146	protein_coding	ZNF146; ENSG00000167635	chr19	31377.7553253265	5813
ENSG00000267053	ENSG00000267053	HAVANA	gene	8	AC092296.2	lncRNA	AC092296.2; ENSG00000267053	chr19	6871.08374216243	13290
ENSG00000232677	ENSG00000232677	HAVANA	gene	8	LINC00665	lncRNA	LINC00665; ENSG00000232677	chr19	18691.1954923142	9098
ENSG00000142065	ENSG00000142065	HAVANA	gene	14	ZFP14	protein_coding	ZFP14; ENSG00000142065	chr19	22642.7876405574	7896
ENSG00000266973	ENSG00000266973	HAVANA	gene	1	AC092296.1	lncRNA	AC092296.1; ENSG00000266973	chr19	180.14461090922	23689
ENSG00000181007	ENSG00000181007	HAVANA	gene	9	ZFP82	protein_coding	ZFP82; ENSG00000181007	chr19	16317.8715096618	9873
ENSG00000186017	ENSG00000186017	HAVANA	gene	14	ZNF566	protein_coding	ZNF566; ENSG00000186017	chr19	16126.590712248	9935
ENSG00000267309	ENSG00000267309	HAVANA	gene	1	AC092295.2	lncRNA	AC092295.2; ENSG00000267309	chr19	994.653158775728	18837
ENSG00000254004	ENSG00000254004	HAVANA	gene	7	ZNF260	protein_coding	ZNF260; ENSG00000254004	chr19	19568.2653291857	8811
ENSG00000228629	ENSG00000228629	HAVANA	gene	2	AC092295.1	lncRNA	AC092295.1; ENSG00000228629	chr19	37.7298938731671	27890
ENSG00000186020	ENSG00000186020	HAVANA	gene	13	ZNF529	protein_coding	ZNF529; ENSG00000186020	chr19	28623.9464084867	6413
ENSG00000233527	ENSG00000233527	HAVANA	gene	9	ZNF529-AS1	lncRNA	ZNF529-AS1; ENSG00000233527	chr19	6366.12663079224	13532
ENSG00000161298	ENSG00000161298	HAVANA	gene	18	ZNF382	protein_coding	ZNF382; ENSG00000161298	chr19	15345.7247538747	10209
ENSG00000197808	ENSG00000197808	HAVANA	gene	12	ZNF461	protein_coding	ZNF461; ENSG00000197808	chr19	12493.2856137939	11163
ENSG00000276071	ENSG00000276071	HAVANA	gene	1	AC074138.1	lncRNA	AC074138.1; ENSG00000276071	chr19	707.647128830739	19784
ENSG00000225975	ENSG00000225975	HAVANA	gene	7	LINC01534	lncRNA	LINC01534; ENSG00000225975	chr19	5512.37586620804	13971
ENSG00000189042	ENSG00000189042	HAVANA	gene	13	ZNF567	protein_coding	ZNF567; ENSG00000189042	chr19	9466.47409248117	12259
ENSG00000267041	ENSG00000267041	HAVANA	gene	6	ZNF850	protein_coding	ZNF850; ENSG00000267041	chr19	2517.65800173674	16216
ENSG00000267260	ENSG00000267260	HAVANA	gene	2	AC020928.1	lncRNA	AC020928.1; ENSG00000267260	chr19	5625.35048219245	13895
ENSG00000267353	ENSG00000267353	HAVANA	gene	1	AC020928.2	lncRNA	AC020928.2; ENSG00000267353	chr19	927.488979037508	19046
ENSG00000267254	ENSG00000267254	HAVANA	gene	7	ZNF790-AS1	lncRNA	ZNF790-AS1; ENSG00000267254	chr19	9310.7989618449	12315
ENSG00000197863	ENSG00000197863	HAVANA	gene	9	ZNF790	protein_coding	ZNF790; ENSG00000197863	chr19	8775.29094860899	12522
ENSG00000251247	ENSG00000251247	HAVANA	gene	11	ZNF345	protein_coding	ZNF345; ENSG00000251247	chr19	6801.86569237006	13329
ENSG00000185869	ENSG00000185869	HAVANA	gene	14	ZNF829	protein_coding	ZNF829; ENSG00000185869	chr19	8779.06595652199	12517
ENSG00000198453	ENSG00000198453	HAVANA	gene	13	ZNF568	protein_coding	ZNF568; ENSG00000198453	chr19	15004.9213968446	10316
ENSG00000197050	ENSG00000197050	HAVANA	gene	11	ZNF420	protein_coding	ZNF420; ENSG00000197050	chr19	12829.1197662806	11050
ENSG00000267345	ENSG00000267345	HAVANA	gene	1	AC010632.1	lncRNA	AC010632.1; ENSG00000267345	chr19	458.265435544574	21023
ENSG00000267672	ENSG00000267672	HAVANA	gene	1	AC010632.2	lncRNA	AC010632.2; ENSG00000267672	chr19	1109.09809596228	18541
ENSG00000196967	ENSG00000196967	HAVANA	gene	10	ZNF585A	protein_coding	ZNF585A; ENSG00000196967	chr19	18462.8143692248	9173
ENSG00000245680	ENSG00000245680	HAVANA	gene	10	ZNF585B	protein_coding	ZNF585B; ENSG00000245680	chr19	14114.128073846	10623
ENSG00000188283	ENSG00000188283	HAVANA	gene	11	ZNF383	protein_coding	ZNF383; ENSG00000188283	chr19	15324.0051178046	10221
ENSG00000267605	ENSG00000267605	HAVANA	gene	7	AC016590.1	lncRNA	AC016590.1; ENSG00000267605	chr19	2514.42497957051	16220
ENSG00000226686	ENSG00000226686	HAVANA	gene	8	LINC01535	lncRNA	LINC01535; ENSG00000226686	chr19	7139.31062431495	13175
ENSG00000286449	ENSG00000286449	HAVANA	gene	1	AC016590.4	lncRNA	AC016590.4; ENSG00000286449	chr19	2682.97577827669	16038
ENSG00000181666	ENSG00000181666	HAVANA	gene	18	ZNF875	protein_coding	ZNF875; ENSG00000181666	chr19	19300.404341653	8896
ENSG00000276846	ENSG00000276846	HAVANA	gene	1	AC016590.3	lncRNA	AC016590.3; ENSG00000276846	chr19	4067.71775721735	14850
ENSG00000267682	ENSG00000267682	HAVANA	gene	1	AC016590.2	lncRNA	AC016590.2; ENSG00000267682	chr19	80.8514797612322	25795
ENSG00000189164	ENSG00000189164	HAVANA	gene	15	ZNF527	protein_coding	ZNF527; ENSG00000189164	chr19	11012.4869039007	11699
ENSG00000196437	ENSG00000196437	HAVANA	gene	12	ZNF569	protein_coding	ZNF569; ENSG00000196437	chr19	15562.0386115107	10140
ENSG00000171827	ENSG00000171827	HAVANA	gene	10	ZNF570	protein_coding	ZNF570; ENSG00000171827	chr19	18777.2800562941	9077
ENSG00000266916	ENSG00000266916	HAVANA	gene	7	ZNF793-AS1	lncRNA	ZNF793-AS1; ENSG00000266916	chr19	6695.28466046961	13381
ENSG00000267115	ENSG00000267115	HAVANA	gene	1	AC022148.2	lncRNA	AC022148.2; ENSG00000267115	chr19	258.805246354784	22720
ENSG00000188227	ENSG00000188227	HAVANA	gene	13	ZNF793	protein_coding	ZNF793; ENSG00000188227	chr19	20122.0798170975	8642
ENSG00000180458	ENSG00000180458	HAVANA	gene	2	AC022148.1	lncRNA	AC022148.1; ENSG00000180458	chr19	385.553227452861	21551
ENSG00000267470	ENSG00000267470	HAVANA	gene	6	ZNF571-AS1	lncRNA	ZNF571-AS1; ENSG00000267470	chr19	3786.34836446527	15053
ENSG00000171817	ENSG00000171817	HAVANA	gene	17	ZNF540	protein_coding	ZNF540; ENSG00000171817	chr19	22243.5621445408	8005
ENSG00000180479	ENSG00000180479	HAVANA	gene	14	ZNF571	protein_coding	ZNF571; ENSG00000180479	chr19	8957.1245956385	12436
ENSG00000120784	ENSG00000120784	HAVANA	gene	16	ZFP30	protein_coding	ZFP30; ENSG00000120784	chr19	14684.8485346029	10440
ENSG00000196381	ENSG00000196381	HAVANA	gene	11	ZNF781	protein_coding	ZNF781; ENSG00000196381	chr19	10149.1329993163	12004
ENSG00000198182	ENSG00000198182	HAVANA	gene	13	ZNF607	protein_coding	ZNF607; ENSG00000198182	chr19	11735.5317661584	11448
ENSG00000267152	ENSG00000267152	HAVANA	gene	1	AC093227.1	lncRNA	AC093227.1; ENSG00000267152	chr19	11043.1732854187	11688
ENSG00000287496	ENSG00000287496	HAVANA	gene	1	AC093227.3	lncRNA	AC093227.3; ENSG00000287496	chr19	221.788810817886	23131
ENSG00000189144	ENSG00000189144	HAVANA	gene	13	ZNF573	protein_coding	ZNF573; ENSG00000189144	chr19	4038.48383827425	14878
ENSG00000171804	ENSG00000171804	HAVANA	gene	11	WDR87	protein_coding	WDR87; ENSG00000171804	chr19	59.3191468839005	26651
ENSG00000105738	ENSG00000105738	HAVANA	gene	11	SIPA1L3	protein_coding	SIPA1L3; ENSG00000105738	chr19	17341.6210497586	9543
ENSG00000268051	ENSG00000268051	HAVANA	gene	1	AC008395.1	lncRNA	AC008395.1; ENSG00000268051	chr19	59.982264461819	26613
ENSG00000269653	ENSG00000269653	HAVANA	gene	1	AC011479.3	lncRNA	AC011479.3; ENSG00000269653	chr19	43.9975177415898	27135
ENSG00000268499	ENSG00000268499	HAVANA	gene	1	AC011479.2	lncRNA	AC011479.2; ENSG00000268499	chr19	379.365997286171	21602
ENSG00000011332	ENSG00000011332	HAVANA	gene	19	DPF1	protein_coding	DPF1; ENSG00000011332	chr19	24789.0465760672	7348
ENSG00000167642	ENSG00000167642	HAVANA	gene	13	SPINT2	protein_coding	SPINT2; ENSG00000167642	chr19	76169.6505890173	1038
ENSG00000167641	ENSG00000167641	HAVANA	gene	11	PPP1R14A	protein_coding	PPP1R14A; ENSG00000167641	chr19	123955.037498005	251
ENSG00000286037	ENSG00000286037	HAVANA	gene	1	AC011479.4	lncRNA	AC011479.4; ENSG00000286037	chr19	1020.8213677882	18765
ENSG00000167645	ENSG00000167645	HAVANA	gene	17	YIF1B	protein_coding	YIF1B; ENSG00000167645	chr19	35194.2812929546	4960
ENSG00000167644	ENSG00000167644	HAVANA	gene	12	C19orf33	protein_coding	C19orf33; ENSG00000167644	chr19	4440.38695708717	14598
ENSG00000099337	ENSG00000099337	HAVANA	gene	5	KCNK6	protein_coding	KCNK6; ENSG00000099337	chr19	9370.50547569562	12291
ENSG00000099338	ENSG00000099338	HAVANA	gene	23	CATSPERG	protein_coding	CATSPERG; ENSG00000099338	chr19	1980.53129761511	16849
ENSG00000099341	ENSG00000099341	HAVANA	gene	11	PSMD8	protein_coding	PSMD8; ENSG00000099341	chr19	70879.6661891536	1246
ENSG00000179168	ENSG00000179168	HAVANA	gene	15	GGN	protein_coding	GGN; ENSG00000179168	chr19	1701.14653336659	17286
ENSG00000188766	ENSG00000188766	HAVANA	gene	12	SPRED3	protein_coding	SPRED3; ENSG00000188766	chr19	11801.9489180443	11428
ENSG00000130244	ENSG00000130244	HAVANA	gene	12	FAM98C	protein_coding	FAM98C; ENSG00000130244	chr19	24856.1314230638	7334
ENSG00000171777	ENSG00000171777	HAVANA	gene	16	RASGRP4	protein_coding	RASGRP4; ENSG00000171777	chr19	1678.92452833641	17318
ENSG00000196218	ENSG00000196218	HAVANA	gene	12	RYR1	protein_coding	RYR1; ENSG00000196218	chr19	24775.9389443643	7355
ENSG00000268055	ENSG00000268055	HAVANA	gene	1	AC067969.1	lncRNA	AC067969.1; ENSG00000268055	chr19	446.549412844801	21106
ENSG00000104814	ENSG00000104814	HAVANA	gene	13	MAP4K1	protein_coding	MAP4K1; ENSG00000104814	chr19	4644.32147925612	14468
ENSG00000267291	ENSG00000267291	HAVANA	gene	1	AC008649.1	lncRNA	AC008649.1; ENSG00000267291	chr19	132.700732697416	24538
ENSG00000178982	ENSG00000178982	HAVANA	gene	10	EIF3K	protein_coding	EIF3K; ENSG00000178982	chr19	77507.1995619947	992
ENSG00000130402	ENSG00000130402	HAVANA	gene	12	ACTN4	protein_coding	ACTN4; ENSG00000130402	chr19	82901.9264521421	846
ENSG00000182472	ENSG00000182472	HAVANA	gene	9	CAPN12	protein_coding	CAPN12; ENSG00000182472	chr19	2352.19231108306	16395
ENSG00000267892	ENSG00000267892	HAVANA	gene	1	AC022144.1	lncRNA	AC022144.1; ENSG00000267892	chr19	1432.00446001723	17778
ENSG00000205076	ENSG00000205076	HAVANA	gene	4	LGALS7	protein_coding	LGALS7; ENSG00000205076	chr19	331.901857261162	21995
ENSG00000178934	ENSG00000178934	HAVANA	gene	5	LGALS7B	protein_coding	LGALS7B; ENSG00000178934	chr19	615.473967779373	20208
ENSG00000171747	ENSG00000171747	HAVANA	gene	9	LGALS4	protein_coding	LGALS4; ENSG00000171747	chr19	1214.09797659434	18278
ENSG00000104823	ENSG00000104823	HAVANA	gene	9	ECH1	protein_coding	ECH1; ENSG00000104823	chr19	57994.9223584798	2043
ENSG00000104824	ENSG00000104824	HAVANA	gene	17	HNRNPL	protein_coding	HNRNPL; ENSG00000104824	chr19	59487.2549348187	1948
ENSG00000269688	ENSG00000269688	HAVANA	gene	1	AC008982.2	lncRNA	AC008982.2; ENSG00000269688	chr19	711.879754105433	19765
ENSG00000187994	ENSG00000187994	HAVANA	gene	14	RINL	protein_coding	RINL; ENSG00000187994	chr19	10170.7840603106	11997
ENSG00000068903	ENSG00000068903	HAVANA	gene	20	SIRT2	protein_coding	SIRT2; ENSG00000068903	chr19	100841.017273018	494
ENSG00000104825	ENSG00000104825	HAVANA	gene	17	NFKBIB	protein_coding	NFKBIB; ENSG00000104825	chr19	21299.3539586186	8276
ENSG00000262484	ENSG00000262484	HAVANA	gene	1	CCER2	protein_coding	CCER2; ENSG00000262484	chr19	2876.27213731813	15842
ENSG00000104835	ENSG00000104835	HAVANA	gene	14	SARS2	protein_coding	SARS2; ENSG00000104835	chr19	15839.168668797	10033
ENSG00000128626	ENSG00000128626	HAVANA	gene	11	MRPS12	protein_coding	MRPS12; ENSG00000128626	chr19	28274.9581227049	6492
ENSG00000269486	ENSG00000269486	HAVANA	gene	2	ERVK9-11	lncRNA	ERVK9-11; ENSG00000269486	chr19	974.112266775779	18899
ENSG00000269190	ENSG00000269190	HAVANA	gene	6	FBXO17	protein_coding	FBXO17; ENSG00000269190	chr19	12443.5890700842	11188
ENSG00000287271	ENSG00000287271	HAVANA	gene	1	AC011455.6	lncRNA	AC011455.6; ENSG00000287271	chr19	683.956476863319	19880
ENSG00000161243	ENSG00000161243	HAVANA	gene	9	FBXO27	protein_coding	FBXO27; ENSG00000161243	chr19	15968.6681214348	9984
