gene_name	logFC	P.Value	adj.P.Val	t	B	gene_id	chr
ZNHIT3	-0.0574244573045899	0.399710953061289	0.531393001351144	-0.844120807759892	-6.43283320760987	ENSG00000273611	chr17
MAP3K7	0.0739745588694358	0.399780286876662	0.531393001351144	0.843996398660049	-6.24629185093411	ENSG00000135341	chr6
RANGRF	-0.0728181568531712	0.399826499012758	0.531393001351144	-0.843913485200746	-6.2111204863724	ENSG00000108961	chr17
GAMT	-0.0499225039146873	0.400006741891314	0.531477613770789	-0.843590150327413	-6.60777578418142	ENSG00000130005	chr19
MAF1	-0.0719964767505967	0.400047941135768	0.531477613770789	-0.843516256051385	-6.2552368776459	ENSG00000179632	chr8
PCYT1A	0.0661423492402005	0.400613193439245	0.532123636474801	0.842502894357101	-6.31752172504705	ENSG00000161217	chr3
MICU3	-0.0646498352580256	0.400846529436421	0.532328615969479	-0.842084831538205	-6.43625309609393	ENSG00000155970	chr8
PHKA1	0.075738291173943	0.400991791549205	0.532416574628891	0.841824643137763	-6.175730635451	ENSG00000067177	chrX
PHF23	0.0655283576161718	0.401819370278386	0.533410265530145	0.840343400589154	-6.30847924708131	ENSG00000040633	chr17
KLHL5	-0.0665010106903576	0.401930084721531	0.533452123870952	-0.840145378294319	-6.30996791545252	ENSG00000109790	chr4
FAIM2	0.0288657534911359	0.402128291924425	0.533610065529811	0.839790950070625	-7.20605412303592	ENSG00000135472	chr12
SLC25A28	-0.0676861503665913	0.402253029814897	0.533670472993887	-0.839567951649858	-6.30659369527493	ENSG00000155287	chr10
GORASP2	0.0558142303701743	0.403397923928993	0.535084034949719	0.837523132773284	-6.46556118715676	ENSG00000115806	chr2
QARS	-0.0666610370749554	0.403688063208286	0.535363480676029	-0.837005491337427	-6.29427312902375	ENSG00000172053	chr3
NLGN2	0.0590614830437248	0.403809763530851	0.535419479808569	0.836788431002934	-6.48574876084539	ENSG00000169992	chr17
EPM2AIP1	-0.0429119173847612	0.40407451969064	0.535658070738616	-0.83631635774776	-6.74199912173625	ENSG00000178567	chr3
DYNLL1	-0.0293253964302362	0.404148726965175	0.535658070738616	-0.836184076020006	-7.28818907401577	ENSG00000088986	chr12
BAG3	-0.0587047094088673	0.404705866847908	0.536290996253807	-0.835191387315743	-6.43036808787464	ENSG00000151929	chr10
LARP4	0.0677855246982606	0.405112137025849	0.536715051895793	0.834468031442619	-6.28902697517897	ENSG00000161813	chr12
ILF3	-0.0489726748750687	0.405185209134927	0.536715051895793	-0.834337974427512	-6.59295742643856	ENSG00000129351	chr19
DDX1	-0.0452613239479192	0.405736397320063	0.537339514201939	-0.833357400045242	-6.75168500723541	ENSG00000079785	chr2
MRPL9	-0.0669499338900881	0.405829970998428	0.537357805545678	-0.83319101036534	-6.30983622958875	ENSG00000143436	chr1
KAT14	-0.0773505461617159	0.406120271953795	0.537636524298038	-0.832674953589058	-6.16164447829558	ENSG00000149474	chr20
PSME4	-0.0962562104833036	0.40640805232043	0.537911797344349	-0.832163596713875	-6.06889392960503	ENSG00000068878	chr2
FAM172A	0.075512498866269	0.406958494968153	0.538437264705573	0.831186121921967	-6.21982135200564	ENSG00000113391	chr5
OGA	-0.0359126428447762	0.406964903054888	0.538437264705573	-0.831174747141171	-6.81516662101102	ENSG00000198408	chr10
SUCLA2	0.0517629192768272	0.40711551082494	0.538530767018972	0.830907439327739	-6.67920995404408	ENSG00000136143	chr13
SS18L2	0.0749120361327513	0.407304200992392	0.538674597975215	0.830572624469496	-6.22711333543757	ENSG00000008324	chr3
RNF216	0.0694132546941209	0.407679911945217	0.539022492957622	0.829906234505663	-6.33362895289174	ENSG00000011275	chr7
PDHB	0.0514881289312363	0.407727270908719	0.539022492957622	0.829822261190335	-6.61871034870107	ENSG00000168291	chr3
COA3	0.0419307450449304	0.408180808333607	0.539516206737985	0.829018379716373	-6.70100419507443	ENSG00000183978	chr17
MRPL17	0.0635030632898754	0.408576307074018	0.539933028787301	0.828317807852299	-6.33941233952414	ENSG00000158042	chr11
SMAD5	-0.0770069942947771	0.409074496941858	0.540485366914552	-0.827435911855065	-6.18859009303567	ENSG00000113658	chr5
MRPS18A	-0.0736564039668801	0.409327205971506	0.540713213064713	-0.826988812538273	-6.36504883772433	ENSG00000096080	chr6
SRRD	0.0860793834142122	0.409557964217222	0.540911979010277	0.826580693712748	-6.09156110284197	ENSG00000100104	chr22
MRPL46	-0.0761022960056925	0.410191442993463	0.541642444423159	-0.825461031976861	-6.18358755736042	ENSG00000259494	chr15
MCRIP1	0.0408363662225302	0.410591957591329	0.541916135707699	0.824753664623811	-6.79346538663458	ENSG00000225663	chr17
DDX10	-0.0721159962292424	0.410617159317155	0.541916135707699	-0.824709168515805	-6.22770933806644	ENSG00000178105	chr11
ZMPSTE24	-0.0560513800131854	0.410640028616269	0.541916135707699	-0.824668791950518	-6.43351624585255	ENSG00000084073	chr1
ASPHD1	-0.0609253353091424	0.412172099128163	0.543831459425467	-0.821966926114449	-6.3780019091438	ENSG00000174939	chr16
SYNE1	-0.0516312918496809	0.412369118456897	0.543984873907209	-0.82161991109072	-6.5938106448345	ENSG00000131018	chr6
FBXL5	-0.0432303475966158	0.412523785299613	0.544057609213677	-0.821347561980365	-6.6121115361705	ENSG00000118564	chr4
H2AFZ	0.0518096608711973	0.412641149075365	0.544057609213677	0.821140939660472	-6.66721602067449	ENSG00000164032	chr4
FAM50A	0.0510355939156773	0.412666525617024	0.544057609213677	0.821096268142957	-6.59717433829441	ENSG00000071859	chrX
MAP7D2	0.0381242940652173	0.413408783714679	0.544800962665911	0.819790361653575	-6.88238561570487	ENSG00000184368	chrX
CTNNA2	-0.0566673410016341	0.413423240076421	0.544800962665911	-0.819764941473734	-6.43451969506644	ENSG00000066032	chr2
IFT80	0.0848773387334578	0.413472958603355	0.544800962665911	0.819677520076796	-6.10241581651314	ENSG00000068885	chr3
CLASP1	0.0489014677024269	0.41371504339093	0.545013345194505	0.819251945646519	-6.60866880290046	ENSG00000074054	chr2
BDH1	0.079538006677538	0.414041165471026	0.545336330748446	0.818678872231972	-6.15144170910127	ENSG00000161267	chr3
USE1	-0.0723177625170219	0.414290903185615	0.545558603354474	-0.818240206209265	-6.21120871910096	ENSG00000053501	chr19
RBM15B	-0.0794929314863522	0.414501483023948	0.545644152056293	-0.817870443808379	-6.17722271955988	ENSG00000259956	chr3
TAF6	0.0735494515174127	0.41451785219298	0.545644152056293	0.817841705468026	-6.1933974605424	ENSG00000106290	chr7
SRSF9	0.0520796026621282	0.414682887110038	0.545754758831867	0.81755200163631	-6.66825306317538	ENSG00000111786	chr12
SVBP	0.0837322512608409	0.415082228654392	0.546173627821219	0.816851277997835	-6.21663257011304	ENSG00000177868	chr1
KARS	0.0475532868569903	0.415242897465062	0.54619349042661	0.816569466159747	-6.57041551925798	ENSG00000065427	chr16
CISD2	0.0470868206781443	0.415259471272836	0.54619349042661	0.81654039952708	-6.68246968649154	ENSG00000145354	chr4
KAZN	0.0544991217587256	0.415647329095459	0.546541340508949	0.815860383653125	-6.4944099453912	ENSG00000189337	chr1
CDKL2	0.0805858122902814	0.415753121436696	0.546541340508949	0.815674967700795	-6.17647757509013	ENSG00000138769	chr4
KIAA0319L	0.0535527349967904	0.415767310391623	0.546541340508949	0.815650101698978	-6.49723334301007	ENSG00000142687	chr1
SNRPD1	-0.0568061938111795	0.415941954442854	0.546664250308526	-0.815344081113406	-6.53912950905297	ENSG00000167088	chr18
NEK9	-0.0861729194827232	0.416259083753065	0.546974341182835	-0.814788585761735	-6.11582234069503	ENSG00000119638	chr14
SSR4	-0.0487886356103466	0.41637353613329	0.547018040742975	-0.814588168617317	-6.70327728024266	ENSG00000180879	chrX
RBFOX1	0.0661351259254417	0.416691484608147	0.547329017704248	0.814095294441258	-6.60110603437733	ENSG00000078328	chr16
HLA-C	-0.0659534297322093	0.417320915255877	0.548048929060204	-0.813500035848454	-6.89778239959928	ENSG00000204525	chr6
GOLPH3	0.0563520942382203	0.417633119880966	0.54826841236279	0.812384677127904	-6.49956422778696	ENSG00000113384	chr5
PI4K2A	0.0508361786524798	0.417650807814433	0.54826841236279	0.812353762342617	-6.53561507371832	ENSG00000155252	chr10
SLC35B1	0.0608601601545873	0.417763305040377	0.548309251131311	0.812157159068921	-6.37941705034315	ENSG00000121073	chr17
NENF	0.0391344354657939	0.41807415504527	0.548610358889751	0.811614072412479	-6.88767622885852	ENSG00000117691	chr1
MYEF2	-0.0618286459723141	0.418247404248121	0.548638001310129	-0.811311492447777	-6.36790835005479	ENSG00000104177	chr15
LRRC41	0.0631024606169035	0.418261633507244	0.548638001310129	0.811286644334787	-6.3944822597358	ENSG00000132128	chr1
HDAC5	0.058210243167621	0.418339529869398	0.548638001310129	0.811150625230877	-6.54408270227189	ENSG00000108840	chr17
PKM	0.0227863860097308	0.419291478142311	0.549779425505012	0.809489588932119	-7.37771005154817	ENSG00000067225	chr15
NAPG	0.0459285029381285	0.420655119607797	0.551460116909462	0.807114087651663	-6.70395637996695	ENSG00000134265	chr18
NDUFS2	0.0327014472209815	0.420759030461891	0.551489024945867	0.806933259200464	-6.92909955546072	ENSG00000158864	chr1
TTC7B	0.0575232403276527	0.421102772342778	0.551688206507885	0.806335258645883	-6.45055135268191	ENSG00000165914	chr14
SIKE1	0.0835638322608174	0.421134088191947	0.551688206507885	0.806280793477883	-6.13389338866191	ENSG00000052723	chr1
FABP5	0.0373339751144037	0.421156664104208	0.551688206507885	0.8062415304741	-6.89346529380449	ENSG00000164687	chr8
ACSL6	0.0450521001731694	0.421599928114887	0.552063433349669	0.805470877862933	-6.68917327259619	ENSG00000164398	chr5
FBXL17	-0.0519629599273213	0.421607000828862	0.552063433349669	-0.805458585226505	-6.56511829204611	ENSG00000145743	chr5
LRPAP1	0.0405468567850491	0.421694589314603	0.552070821650307	0.805306363328843	-6.80143337184983	ENSG00000163956	chr4
MINDY3	0.0602569364535706	0.422136780962278	0.552542353476368	0.804538154282475	-6.41389566891855	ENSG00000148481	chr10
SETD7	-0.0710456471082104	0.422666065040406	0.5531276768021	-0.803619266629192	-6.27163158384926	ENSG00000145391	chr4
TSEN15	-0.0610063154772798	0.422897052989817	0.553322479314896	-0.803218462552204	-6.36713675487041	ENSG00000198860	chr1
VPS53	-0.0486613386394543	0.423200990143735	0.55361263506764	-0.802691275864868	-6.53085999758752	ENSG00000141252	chr17
PSMC3	0.0365294836026902	0.42336143284266	0.553662586425458	0.802413074065457	-6.91428057269733	ENSG00000165916	chr11
TSTD1	0.0891335014641559	0.423403539448413	0.553662586425458	0.802340073051597	-6.20024596131552	ENSG00000215845	chr1
MCF2L	-0.0550165722164202	0.423737011599678	0.55399112112304	-0.801762077352407	-6.43088115337711	ENSG00000126217	chr13
SUMO1	-0.0468850443133686	0.424038505481704	0.55427772825577	-0.801239739387965	-6.68528912218465	ENSG00000116030	chr2
SCP2	-0.0391795077507799	0.424347878421721	0.554574521227378	-0.800703978559769	-6.69322559367114	ENSG00000116171	chr1
NUP93	0.0628683976787565	0.424917586446622	0.555211361499397	0.799717980860305	-6.37683266303099	ENSG00000102900	chr16
LPIN2	0.0549335052225102	0.425629670633149	0.555979876384707	0.798486665981018	-6.52123522901641	ENSG00000101577	chr18
MRPL55	-0.0459974984301113	0.425670803383156	0.555979876384707	-0.798415577510597	-6.66896434338259	ENSG00000162910	chr1
RAB40C	0.0799256170631111	0.425778900545859	0.556013268652346	0.798228775769299	-6.18022075915845	ENSG00000197562	chr16
NPM2	0.0643525138196965	0.426208427039229	0.556466312589784	0.797486790465801	-6.37342945139224	ENSG00000158806	chr8
FAM169A	0.0561301901545228	0.427615492489739	0.558195228231616	0.795059230325431	-6.48327411056557	ENSG00000198780	chr5
PSMC1	0.0369753780505562	0.427984095241378	0.55856816149577	0.794424068906749	-6.8789683311611	ENSG00000100764	chr14
ATP6V1H	0.0313854742981965	0.428480830590534	0.559108145591406	0.793568622190233	-6.98183435158099	ENSG00000047249	chr8
PPP4R2	-0.0817199844943337	0.428885674461134	0.559469445946094	-0.792871855423317	-6.1790022350514	ENSG00000163605	chr3
ZNF512	-0.0729900769050635	0.428923807082021	0.559469445946094	-0.792806246190245	-6.29389614644373	ENSG00000243943	chr2
PAGR1	-0.0814419578690129	0.429152391301309	0.559659245101998	-0.792413026362552	-6.11941586811878	ENSG00000280789	chr16
ZBED1	0.0689399373132895	0.430149703749735	0.560823104799782	0.790698843252539	-6.3587464202263	ENSG00000214717	chrX
XPR1	-0.0604844659320305	0.430211341191223	0.560823104799782	-0.79059297706911	-6.48516569281654	ENSG00000143324	chr1
DNAJC9	-0.0717989329167654	0.430400285638583	0.56096086754636	-0.790268508403267	-6.18796675289566	ENSG00000213551	chr10
PACS1	-0.0634002052027247	0.430805646858233	0.561380588565555	-0.789572674794013	-6.35954350525995	ENSG00000175115	chr11
SNAPIN	-0.0765657952582144	0.430960881530717	0.561474271682931	-0.789306304006606	-6.27116727190363	ENSG00000143553	chr1
DPH3	-0.0575292506870992	0.431116088351406	0.561479944205309	-0.789040037103493	-6.40294876091069	ENSG00000154813	chr3
TBC1D4	0.0936921336736036	0.43113192094019	0.561479944205309	0.78901287846881	-6.10312785297308	ENSG00000136111	chr13
ELAVL1	-0.0624104516467776	0.432139207727297	0.562683000088674	-0.787286212967948	-6.32148172066138	ENSG00000066044	chr19
AC055839.2	-0.144982285408098	0.432793669025582	0.563426270188472	-0.786735197889373	-6.2035084730331	ENSG00000286190	chr17
GNA13	-0.0694130810330558	0.433065297703317	0.563579827962544	-0.785700805761678	-6.30691501654564	ENSG00000120063	chr17
ARF5	0.0674525232754606	0.433078932664701	0.563579827962544	0.785677478360532	-6.43577311318663	ENSG00000004059	chr7
ORC4	0.049169202661175	0.433164345010111	0.56358211516669	0.785531360223979	-6.59449433273284	ENSG00000115947	chr2
OMG	-0.041815730482397	0.433486596227596	0.563808351588353	-0.784980224100896	-6.74537612924796	ENSG00000126861	chr17
MEA1	0.0428965167131246	0.433505605050864	0.563808351588353	0.78494772137163	-6.71565824567691	ENSG00000124733	chr6
STX18	0.0663741181888531	0.434439733055641	0.564914202199547	0.783351500643703	-6.31215293186247	ENSG00000168818	chr4
FBXL20	-0.0764160010143784	0.434680147314477	0.564966607577217	-0.782941008772844	-6.18340408803172	ENSG00000108306	chr17
PINK1	0.0249997595510134	0.434704428238002	0.564966607577217	0.782899558009688	-7.1835605680837	ENSG00000158828	chr1
PGRMC2	-0.0481501011661658	0.43473161550843	0.564966607577217	-0.782853147325772	-6.70617203257845	ENSG00000164040	chr4
CD99L2	0.043120087830097	0.435019131434876	0.565231222464178	0.782362439728844	-6.81862460601137	ENSG00000102181	chrX
LRRFIP2	-0.0616394248709549	0.435784751024901	0.566116827546232	-0.781056665322142	-6.29492372975654	ENSG00000093167	chr3
LMAN1	0.0653406690007792	0.436053421151808	0.566356641276216	0.780598761111122	-6.39879249813166	ENSG00000074695	chr18
GLRX3	0.0470728255466275	0.436177863314276	0.566409071925265	0.780386725407818	-6.60766402036217	ENSG00000108010	chr10
LINC00294	0.0614701895397873	0.436362627850745	0.566539800314217	0.780071971880726	-6.3498203762678	ENSG00000280798	chr11
CADM1	-0.0332943941749182	0.436925592756157	0.567161410095998	-0.77911341649476	-6.90407692879649	ENSG00000182985	chr11
DHX30	0.0410876858597788	0.437696859491914	0.567947969070107	0.777801350852803	-6.74776256506734	ENSG00000132153	chr3
TRA2B	-0.0494351522509353	0.437700141815644	0.567947969070107	-0.77779576988855	-6.56955416744818	ENSG00000136527	chr3
RAB11FIP3	0.0557562547223665	0.438410681668532	0.568760401001521	0.776588203491586	-6.41354987505062	ENSG00000090565	chr16
VPS45	-0.0602801102790869	0.438972487149958	0.569379600679489	-0.775634214832675	-6.37710465747511	ENSG00000136631	chr1
MARCH2	-0.0580817943832024	0.439207466850019	0.569574726500208	-0.775235411118123	-6.40417313456257	ENSG00000099785	chr19
RNF115	0.0577002983342929	0.440157062969015	0.570696330489272	0.773625028912467	-6.40696588091263	ENSG00000265491	chr1
MRPL38	0.0544510562406995	0.44068945139159	0.571276666158387	0.772723051743956	-6.54132919850835	ENSG00000204316	chr17
TNIP1	0.0602663206268854	0.440790774465475	0.571298085335496	0.77255146066157	-6.3971702625877	ENSG00000145901	chr5
MAPK14	0.0740623037123598	0.441233326129783	0.571709263278156	0.771802264475727	-6.18299125256412	ENSG00000112062	chr6
PRSS3	0.0898888773270725	0.441340329670146	0.571709263278156	0.771621183244355	-6.14982681088279	ENSG00000010438	chr9
SSB	-0.036900848922774	0.441362606250511	0.571709263278156	-0.771583487955518	-6.79185770125472	ENSG00000138385	chr2
FASTKD2	0.0614276042768216	0.441622519011729	0.571876061926824	0.771143758054911	-6.31642830957825	ENSG00000118246	chr2
NXPE3	0.0525990173005182	0.441700500535951	0.571876061926824	0.771011855207792	-6.51553781413278	ENSG00000144815	chr3
LIN7C	-0.0725075081059119	0.441746033288881	0.571876061926824	-0.77093484446655	-6.32552348450485	ENSG00000148943	chr11
PHB2	-0.0434930174269885	0.441861653080598	0.571915841845147	-0.770739314262736	-6.69778129608927	ENSG00000215021	chr12
ACYP2	-0.0401781168136823	0.442555052040105	0.572621898248004	-0.769567292840782	-6.83987584920705	ENSG00000170634	chr2
UBE2D3	-0.0305659863222019	0.442577144749496	0.572621898248004	-0.769529967935442	-6.9464239190571	ENSG00000109332	chr4
EGLN2	0.0548232197927403	0.443242342845458	0.573372439276085	0.768406640334905	-6.5293297267955	ENSG00000269858	chr19
NDUFAF2	-0.0620344296821402	0.443538419585713	0.573645293290256	-0.767906964619557	-6.53412012320985	ENSG00000164182	chr5
CHN1	0.0338517284445352	0.443687767063718	0.573728308389303	0.767654990338144	-6.92290767502083	ENSG00000128656	chr2
BECN1	0.050361033318624	0.444140569806984	0.574203611358598	0.766891334418488	-6.49556292776555	ENSG00000126581	chr17
TPM1	0.0461053019873736	0.444450318519313	0.574303053614105	0.766369198512346	-6.57398966011493	ENSG00000140416	chr15
CANX	0.0263666909178308	0.444458314678375	0.574303053614105	0.766355722353467	-7.29520560878054	ENSG00000127022	chr5
SHARPIN	-0.0665272856289665	0.444473225700451	0.574303053614105	-0.766330592747893	-6.27312958768874	ENSG00000179526	chr8
SNX9	-0.06781046820453	0.445022954813114	0.574867517201438	-0.765404470332261	-6.28472432215368	ENSG00000130340	chr6
RAN	0.0288568122963078	0.445080743613285	0.574867517201438	0.765307152417022	-7.15401900753659	ENSG00000132341	chr12
PIP4P2	0.0417930316499495	0.445211967366332	0.574926782470189	0.765086195010506	-6.71192976560954	ENSG00000155099	chr8
LINC00623	0.0726188362244713	0.445501760452008	0.575190755110229	0.764598367691848	-6.20541523526456	ENSG00000226067	chr1
